spec.jvm2008.report.run.location=ROBLIB003
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-3470S CPU @ 2.90GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8067
benchmark-name=check, mode=normal, start=Sun Jun 19 02:09:09 BST 2016, end=Sun Jun 19 02:09:09 BST 2016, operations=1.0, operationsPerMinute=428.57142857142856
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 19 02:09:09 BST 2016, end=Sun Jun 19 02:09:09 BST 2016, operations=1.0, operationsPerMinute=89.41877794336811
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 19 02:09:09 BST 2016, end=Sun Jun 19 02:09:38 BST 2016, operations=1.0, operationsPerMinute=2.1238938053097347
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 19 02:09:38 BST 2016, end=Sun Jun 19 02:09:43 BST 2016, operations=1.0, operationsPerMinute=11.52073732718894
benchmark-name=startup.compress, mode=normal, start=Sun Jun 19 02:09:43 BST 2016, end=Sun Jun 19 02:09:44 BST 2016, operations=1.0, operationsPerMinute=40.955631399317404
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 19 02:09:44 BST 2016, end=Sun Jun 19 02:09:54 BST 2016, operations=1.0, operationsPerMinute=6.237006237006237
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 19 02:09:54 BST 2016, end=Sun Jun 19 02:10:02 BST 2016, operations=1.0, operationsPerMinute=7.302823758519961
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 19 02:10:02 BST 2016, end=Sun Jun 19 02:10:09 BST 2016, operations=1.0, operationsPerMinute=8.707009142359599
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 19 02:10:09 BST 2016, end=Sun Jun 19 02:10:12 BST 2016, operations=1.0, operationsPerMinute=21.261516654854713
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 19 02:10:12 BST 2016, end=Sun Jun 19 02:10:13 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 19 02:10:13 BST 2016, end=Sun Jun 19 02:10:14 BST 2016, operations=1.0, operationsPerMinute=54.200542005420054
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 19 02:10:14 BST 2016, end=Sun Jun 19 02:10:20 BST 2016, operations=1.0, operationsPerMinute=9.81675392670157
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 19 02:10:20 BST 2016, end=Sun Jun 19 02:10:22 BST 2016, operations=1.0, operationsPerMinute=38.486209108402825
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 19 02:10:22 BST 2016, end=Sun Jun 19 02:10:23 BST 2016, operations=1.0, operationsPerMinute=52.038161318300084
benchmark-name=startup.serial, mode=normal, start=Sun Jun 19 02:10:23 BST 2016, end=Sun Jun 19 02:10:25 BST 2016, operations=1.0, operationsPerMinute=22.23869532987398
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 19 02:10:25 BST 2016, end=Sun Jun 19 02:10:33 BST 2016, operations=1.0, operationsPerMinute=8.119079837618404
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 19 02:10:33 BST 2016, end=Sun Jun 19 02:10:59 BST 2016, operations=1.0, operationsPerMinute=2.2504782266231573
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 19 02:10:59 BST 2016, end=Sun Jun 19 02:11:01 BST 2016, operations=1.0, operationsPerMinute=38.486209108402825
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 19 02:11:15 BST 2016, end=Sun Jun 19 02:13:15 BST 2016, operations=409.6045447531472, operationsPerMinute=204.8022723765736, mode=normal, start=Sun Jun 19 02:13:16 BST 2016, end=Sun Jun 19 02:17:16 BST 2016, operations=808.4614842277663, operationsPerMinute=202.11537105694157
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 19 02:17:22 BST 2016, end=Sun Jun 19 02:19:22 BST 2016, operations=158.15084531016402, operationsPerMinute=79.07542265508201, mode=normal, start=Sun Jun 19 02:19:26 BST 2016, end=Sun Jun 19 02:23:26 BST 2016, operations=320.12349651215925, operationsPerMinute=80.03087412803981
benchmark-name=compress, mod=warmup, start=Sun Jun 19 02:23:30 BST 2016, end=Sun Jun 19 02:25:30 BST 2016, operations=351.28597293122743, operationsPerMinute=175.64298646561372, mode=normal, start=Sun Jun 19 02:25:32 BST 2016, end=Sun Jun 19 02:29:32 BST 2016, operations=704.389275951465, operationsPerMinute=176.09731898786626
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 19 02:29:35 BST 2016, end=Sun Jun 19 02:31:35 BST 2016, operations=116.56221477005016, operationsPerMinute=58.28110738502508, mode=normal, start=Sun Jun 19 02:31:41 BST 2016, end=Sun Jun 19 02:35:41 BST 2016, operations=245.91104747923205, operationsPerMinute=61.47776186980801
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 19 02:35:49 BST 2016, end=Sun Jun 19 02:37:49 BST 2016, operations=206.52035305288646, operationsPerMinute=103.26017652644323, mode=normal, start=Sun Jun 19 02:37:52 BST 2016, end=Sun Jun 19 02:41:52 BST 2016, operations=413.0978051782104, operationsPerMinute=103.2744512945526
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 19 02:41:56 BST 2016, end=Sun Jun 19 02:43:56 BST 2016, operations=351.30559838337103, operationsPerMinute=175.65279919168552, mode=normal, start=Sun Jun 19 02:43:58 BST 2016, end=Sun Jun 19 02:47:58 BST 2016, operations=703.66974519541, operationsPerMinute=175.9174362988525
benchmark-name=derby, mod=warmup, start=Sun Jun 19 02:48:58 BST 2016, end=Sun Jun 19 02:50:58 BST 2016, operations=261.6696406591225, operationsPerMinute=130.83482032956124, mode=normal, start=Sun Jun 19 02:51:00 BST 2016, end=Sun Jun 19 02:55:00 BST 2016, operations=524.6611869382327, operationsPerMinute=131.16529673455818
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 19 02:55:03 BST 2016, end=Sun Jun 19 02:57:03 BST 2016, operations=172.76944596656423, operationsPerMinute=86.38472298328212, mode=normal, start=Sun Jun 19 02:57:08 BST 2016, end=Sun Jun 19 03:01:08 BST 2016, operations=345.5218924540891, operationsPerMinute=86.38047311352227
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 19 03:01:12 BST 2016, end=Sun Jun 19 03:03:12 BST 2016, operations=128.96302380148146, operationsPerMinute=64.48151190074073, mode=normal, start=Sun Jun 19 03:03:17 BST 2016, end=Sun Jun 19 03:07:17 BST 2016, operations=252.60692722314008, operationsPerMinute=63.15173180578502
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 19 03:07:23 BST 2016, end=Sun Jun 19 03:09:23 BST 2016, operations=25.988990900230718, operationsPerMinute=12.994495450115359, mode=normal, start=Sun Jun 19 03:09:46 BST 2016, end=Sun Jun 19 03:13:46 BST 2016, operations=52.127014230127536, operationsPerMinute=13.031753557531884
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 19 03:14:13 BST 2016, end=Sun Jun 19 03:16:13 BST 2016, operations=69.40196689029068, operationsPerMinute=34.70098344514534, mode=normal, start=Sun Jun 19 03:16:25 BST 2016, end=Sun Jun 19 03:20:25 BST 2016, operations=138.99486769340612, operationsPerMinute=34.74871692335153
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 19 03:20:33 BST 2016, end=Sun Jun 19 03:22:33 BST 2016, operations=80.40363091213906, operationsPerMinute=40.20181545606953, mode=normal, start=Sun Jun 19 03:22:42 BST 2016, end=Sun Jun 19 03:26:42 BST 2016, operations=163.09359032413266, operationsPerMinute=40.773397581033166
