spec.jvm2008.report.run.location=BEDSONTC079
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 08:26:15 BST 2016, end=Sat Jun 04 08:26:15 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:26:15 BST 2016, end=Sat Jun 04 08:26:15 BST 2016, operations=1.0, operationsPerMinute=550.4587155963303
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:26:15 BST 2016, end=Sat Jun 04 08:26:28 BST 2016, operations=1.0, operationsPerMinute=4.622496147919877
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:26:28 BST 2016, end=Sat Jun 04 08:26:31 BST 2016, operations=1.0, operationsPerMinute=17.97483523067705
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:26:31 BST 2016, end=Sat Jun 04 08:26:32 BST 2016, operations=1.0, operationsPerMinute=46.91164972634871
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:26:32 BST 2016, end=Sat Jun 04 08:26:41 BST 2016, operations=1.0, operationsPerMinute=7.03152466893238
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:26:41 BST 2016, end=Sat Jun 04 08:26:49 BST 2016, operations=1.0, operationsPerMinute=7.81657113079729
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:26:49 BST 2016, end=Sat Jun 04 08:26:55 BST 2016, operations=1.0, operationsPerMinute=9.049773755656108
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:26:55 BST 2016, end=Sat Jun 04 08:26:57 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:26:57 BST 2016, end=Sat Jun 04 08:26:58 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:26:58 BST 2016, end=Sat Jun 04 08:26:59 BST 2016, operations=1.0, operationsPerMinute=64.1025641025641
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:26:59 BST 2016, end=Sat Jun 04 08:27:05 BST 2016, operations=1.0, operationsPerMinute=10.567101091933779
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:27:05 BST 2016, end=Sat Jun 04 08:27:06 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:27:06 BST 2016, end=Sat Jun 04 08:27:07 BST 2016, operations=1.0, operationsPerMinute=60.06006006006006
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:27:07 BST 2016, end=Sat Jun 04 08:27:09 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:27:09 BST 2016, end=Sat Jun 04 08:27:16 BST 2016, operations=1.0, operationsPerMinute=9.290802105915144
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:27:16 BST 2016, end=Sat Jun 04 08:27:36 BST 2016, operations=1.0, operationsPerMinute=2.956247536460386
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:27:36 BST 2016, end=Sat Jun 04 08:27:37 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:27:47 BST 2016, end=Sat Jun 04 08:29:47 BST 2016, operations=458.20494401298345, operationsPerMinute=229.10247200649172, mode=normal, start=Sat Jun 04 08:29:49 BST 2016, end=Sat Jun 04 08:33:49 BST 2016, operations=946.0599787734235, operationsPerMinute=236.51499469335587
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:33:53 BST 2016, end=Sat Jun 04 08:35:53 BST 2016, operations=185.96139947741972, operationsPerMinute=92.98069973870986, mode=normal, start=Sat Jun 04 08:35:56 BST 2016, end=Sat Jun 04 08:39:56 BST 2016, operations=373.675083879317, operationsPerMinute=93.41877096982925
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:40:00 BST 2016, end=Sat Jun 04 08:42:00 BST 2016, operations=368.5602087817372, operationsPerMinute=184.2801043908686, mode=normal, start=Sat Jun 04 08:42:02 BST 2016, end=Sat Jun 04 08:46:02 BST 2016, operations=731.0541878108831, operationsPerMinute=182.7635469527208
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:46:05 BST 2016, end=Sat Jun 04 08:48:05 BST 2016, operations=128.90291654209852, operationsPerMinute=64.45145827104926, mode=normal, start=Sat Jun 04 08:48:10 BST 2016, end=Sat Jun 04 08:52:10 BST 2016, operations=271.0925310791082, operationsPerMinute=67.77313276977705
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:52:17 BST 2016, end=Sat Jun 04 08:54:17 BST 2016, operations=216.47249212271754, operationsPerMinute=108.23624606135877, mode=normal, start=Sat Jun 04 08:54:21 BST 2016, end=Sat Jun 04 08:58:21 BST 2016, operations=432.3721732425659, operationsPerMinute=108.09304331064148
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 08:58:24 BST 2016, end=Sat Jun 04 09:00:24 BST 2016, operations=374.4027606185565, operationsPerMinute=187.20138030927825, mode=normal, start=Sat Jun 04 09:00:26 BST 2016, end=Sat Jun 04 09:04:26 BST 2016, operations=749.5399617850941, operationsPerMinute=187.38499044627352
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:04:49 BST 2016, end=Sat Jun 04 09:06:49 BST 2016, operations=330.4917058927804, operationsPerMinute=165.2458529463902, mode=normal, start=Sat Jun 04 09:06:51 BST 2016, end=Sat Jun 04 09:10:51 BST 2016, operations=665.8280024813663, operationsPerMinute=166.45700062034157
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:10:52 BST 2016, end=Sat Jun 04 09:12:52 BST 2016, operations=191.75237109714175, operationsPerMinute=95.87618554857087, mode=normal, start=Sat Jun 04 09:12:56 BST 2016, end=Sat Jun 04 09:16:56 BST 2016, operations=383.36654577659453, operationsPerMinute=95.84163644414863
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:17:00 BST 2016, end=Sat Jun 04 09:19:00 BST 2016, operations=68.50972044439521, operationsPerMinute=34.25486022219761, mode=normal, start=Sat Jun 04 09:19:10 BST 2016, end=Sat Jun 04 09:23:10 BST 2016, operations=140.45384859537862, operationsPerMinute=35.113462148844654
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:23:18 BST 2016, end=Sat Jun 04 09:25:18 BST 2016, operations=13.550272075788545, operationsPerMinute=6.775136037894272, mode=normal, start=Sat Jun 04 09:25:56 BST 2016, end=Sat Jun 04 09:29:56 BST 2016, operations=27.326597263066688, operationsPerMinute=6.831649315766672
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:30:54 BST 2016, end=Sat Jun 04 09:32:54 BST 2016, operations=68.64633207192155, operationsPerMinute=34.323166035960774, mode=normal, start=Sat Jun 04 09:33:03 BST 2016, end=Sat Jun 04 09:37:03 BST 2016, operations=135.62941821628996, operationsPerMinute=33.90735455407249
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:37:14 BST 2016, end=Sat Jun 04 09:39:14 BST 2016, operations=41.7362932590459, operationsPerMinute=20.86814662952295, mode=normal, start=Sat Jun 04 09:39:30 BST 2016, end=Sat Jun 04 09:43:30 BST 2016, operations=84.05234576800112, operationsPerMinute=21.01308644200028
benchmark-name=scimark.fft.small, mod=warmup, start=Sat Jun 04 09:43:45 BST 2016, end=Sat Jun 04 09:45:45 BST 2016, operations=722.6758405904765, operationsPerMinute=361.33792029523823, mode=normal, start=Sat Jun 04 09:45:46 BST 2016, end=Sat Jun 04 09:49:46 BST 2016, operations=1389.4901824694657, operationsPerMinute=347.3725456173664
benchmark-name=scimark.lu.small, mod=warmup, start=Sat Jun 04 09:49:47 BST 2016, end=Sat Jun 04 09:51:47 BST 2016, operations=572.8185913656378, operationsPerMinute=286.4092956828189, mode=normal, start=Sat Jun 04 09:51:48 BST 2016, end=Sat Jun 04 09:55:48 BST 2016, operations=1136.5111956965618, operationsPerMinute=284.12779892414045
benchmark-name=scimark.sor.small, mod=warmup, start=Sat Jun 04 09:55:50 BST 2016, end=Sat Jun 04 09:57:50 BST 2016, operations=325.87131055740986, operationsPerMinute=162.93565527870493, mode=normal, start=Sat Jun 04 09:57:53 BST 2016, end=Sat Jun 04 10:01:53 BST 2016, operations=657.0422503652601, operationsPerMinute=164.26056259131502
