spec.jvm2008.report.run.location=SUNSPACE11
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=4027
benchmark-name=check, mode=normal, start=Wed Jun 29 19:32:07 BST 2016, end=Wed Jun 29 19:32:07 BST 2016, operations=1.0, operationsPerMinute=297.029702970297
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 19:32:07 BST 2016, end=Wed Jun 29 19:32:08 BST 2016, operations=1.0, operationsPerMinute=80.10680907877169
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 19:32:08 BST 2016, end=Wed Jun 29 19:33:04 BST 2016, operations=1.0, operationsPerMinute=1.0615899078186097
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 19:33:04 BST 2016, end=Wed Jun 29 19:33:14 BST 2016, operations=1.0, operationsPerMinute=6.464124111182935
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 19:33:14 BST 2016, end=Wed Jun 29 19:33:16 BST 2016, operations=1.0, operationsPerMinute=28.076743097800655
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 19:33:16 BST 2016, end=Wed Jun 29 19:33:28 BST 2016, operations=1.0, operationsPerMinute=4.880826486618401
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 19:33:28 BST 2016, end=Wed Jun 29 19:33:37 BST 2016, operations=1.0, operationsPerMinute=6.665926008221309
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 19:33:37 BST 2016, end=Wed Jun 29 19:33:45 BST 2016, operations=1.0, operationsPerMinute=7.83289817232376
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 19:33:45 BST 2016, end=Wed Jun 29 19:33:49 BST 2016, operations=1.0, operationsPerMinute=13.215859030837004
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 19:33:49 BST 2016, end=Wed Jun 29 19:33:51 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 19:33:51 BST 2016, end=Wed Jun 29 19:33:53 BST 2016, operations=1.0, operationsPerMinute=28.275212064090482
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 19:33:53 BST 2016, end=Wed Jun 29 19:34:02 BST 2016, operations=1.0, operationsPerMinute=6.442607108343176
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 19:34:02 BST 2016, end=Wed Jun 29 19:34:04 BST 2016, operations=1.0, operationsPerMinute=27.86809103576405
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 19:34:04 BST 2016, end=Wed Jun 29 19:34:07 BST 2016, operations=1.0, operationsPerMinute=24.66091245376079
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 19:34:07 BST 2016, end=Wed Jun 29 19:34:12 BST 2016, operations=1.0, operationsPerMinute=12.21001221001221
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 19:34:12 BST 2016, end=Wed Jun 29 19:34:20 BST 2016, operations=1.0, operationsPerMinute=7.3117231294175
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 19:34:20 BST 2016, end=Wed Jun 29 19:35:08 BST 2016, operations=1.0, operationsPerMinute=1.2519823053167516
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 19:35:08 BST 2016, end=Wed Jun 29 19:35:10 BST 2016, operations=1.0, operationsPerMinute=34.03289846851957
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 19:35:32 BST 2016, end=Wed Jun 29 19:37:32 BST 2016, operations=288.0175439293345, operationsPerMinute=144.00877196466726, mode=normal, start=Wed Jun 29 19:37:34 BST 2016, end=Wed Jun 29 19:41:34 BST 2016, operations=599.3483530259975, operationsPerMinute=149.83708825649938
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 19:41:42 BST 2016, end=Wed Jun 29 19:43:42 BST 2016, operations=118.66119015261972, operationsPerMinute=59.33059507630986, mode=normal, start=Wed Jun 29 19:43:46 BST 2016, end=Wed Jun 29 19:47:46 BST 2016, operations=236.80776522466869, operationsPerMinute=59.20194130616717
benchmark-name=compress, mod=warmup, start=Wed Jun 29 19:47:53 BST 2016, end=Wed Jun 29 19:49:53 BST 2016, operations=249.3508427443076, operationsPerMinute=124.6754213721538, mode=normal, start=Wed Jun 29 19:49:57 BST 2016, end=Wed Jun 29 19:53:57 BST 2016, operations=499.8966795849375, operationsPerMinute=124.97416989623437
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 19:54:00 BST 2016, end=Wed Jun 29 19:56:00 BST 2016, operations=71.04945285804929, operationsPerMinute=35.524726429024646, mode=normal, start=Wed Jun 29 19:56:08 BST 2016, end=Wed Jun 29 20:00:08 BST 2016, operations=149.7785411361449, operationsPerMinute=37.444635284036224
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 20:00:18 BST 2016, end=Wed Jun 29 20:02:18 BST 2016, operations=149.97914146201595, operationsPerMinute=74.98957073100797, mode=normal, start=Wed Jun 29 20:02:23 BST 2016, end=Wed Jun 29 20:06:23 BST 2016, operations=298.83283970736625, operationsPerMinute=74.70820992684156
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 20:06:29 BST 2016, end=Wed Jun 29 20:08:29 BST 2016, operations=240.30917681420027, operationsPerMinute=120.15458840710014, mode=normal, start=Wed Jun 29 20:08:32 BST 2016, end=Wed Jun 29 20:12:32 BST 2016, operations=481.35804176019326, operationsPerMinute=120.33951044004831
benchmark-name=derby, mod=warmup, start=Wed Jun 29 20:13:25 BST 2016, end=Wed Jun 29 20:15:25 BST 2016, operations=164.56859101241776, operationsPerMinute=82.28429550620888, mode=normal, start=Wed Jun 29 20:15:30 BST 2016, end=Wed Jun 29 20:19:30 BST 2016, operations=331.4746572124215, operationsPerMinute=82.86866430310538
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 20:19:34 BST 2016, end=Wed Jun 29 20:21:34 BST 2016, operations=113.70048665643019, operationsPerMinute=56.85024332821509, mode=normal, start=Wed Jun 29 20:21:41 BST 2016, end=Wed Jun 29 20:25:41 BST 2016, operations=228.62426497792228, operationsPerMinute=57.15606624448057
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 20:25:48 BST 2016, end=Wed Jun 29 20:27:48 BST 2016, operations=37.57306629752554, operationsPerMinute=18.78653314876277, mode=normal, start=Wed Jun 29 20:28:08 BST 2016, end=Wed Jun 29 20:32:08 BST 2016, operations=68.27671197049938, operationsPerMinute=17.069177992624844
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 20:32:25 BST 2016, end=Wed Jun 29 20:34:25 BST 2016, operations=8.813776761579934, operationsPerMinute=4.406888380789967, mode=normal, start=Wed Jun 29 20:35:49 BST 2016, end=Wed Jun 29 20:39:49 BST 2016, operations=17.493921260041994, operationsPerMinute=4.373480315010498
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 20:41:06 BST 2016, end=Wed Jun 29 20:43:06 BST 2016, operations=48.628973897008336, operationsPerMinute=24.314486948504168, mode=normal, start=Wed Jun 29 20:43:23 BST 2016, end=Wed Jun 29 20:47:23 BST 2016, operations=98.38884476681923, operationsPerMinute=24.597211191704808
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 20:47:37 BST 2016, end=Wed Jun 29 20:49:37 BST 2016, operations=28.268459067995444, operationsPerMinute=14.134229533997722, mode=normal, start=Wed Jun 29 20:50:02 BST 2016, end=Wed Jun 29 20:54:02 BST 2016, operations=56.450038041222236, operationsPerMinute=14.112509510305559
benchmark-name=scimark.fft.small, mod=warmup, start=Wed Jun 29 20:54:26 BST 2016, end=Wed Jun 29 20:56:26 BST 2016, operations=419.5228428450928, operationsPerMinute=209.7614214225464, mode=normal, start=Wed Jun 29 20:56:28 BST 2016, end=Wed Jun 29 21:00:28 BST 2016, operations=827.3852118340412, operationsPerMinute=206.8463029585103
benchmark-name=scimark.lu.small, mod=warmup, start=Wed Jun 29 21:00:30 BST 2016, end=Wed Jun 29 21:02:30 BST 2016, operations=261.80588175339295, operationsPerMinute=130.90294087669648, mode=normal, start=Wed Jun 29 21:02:32 BST 2016, end=Wed Jun 29 21:06:32 BST 2016, operations=511.77543130262325, operationsPerMinute=127.94385782565581
benchmark-name=scimark.sor.small, mod=warmup, start=Wed Jun 29 21:06:35 BST 2016, end=Wed Jun 29 21:08:35 BST 2016, operations=244.55530294593376, operationsPerMinute=122.27765147296688, mode=normal, start=Wed Jun 29 21:08:39 BST 2016, end=Wed Jun 29 21:12:39 BST 2016, operations=489.31776787845035, operationsPerMinute=122.32944196961259
benchmark-name=scimark.sparse.small, mod=warmup, start=Wed Jun 29 21:12:42 BST 2016, end=Wed Jun 29 21:14:42 BST 2016, operations=213.16568713874074, operationsPerMinute=106.58284356937037, mode=normal, start=Wed Jun 29 21:14:45 BST 2016, end=Wed Jun 29 21:18:45 BST 2016, operations=426.46927983332296, operationsPerMinute=106.61731995833074
benchmark-name=scimark.monte_carlo, mod=warmup, start=Wed Jun 29 21:18:49 BST 2016, end=Wed Jun 29 21:20:49 BST 2016, operations=78.49082932596447, operationsPerMinute=39.245414662982235, mode=normal, start=Wed Jun 29 21:20:58 BST 2016, end=Wed Jun 29 21:24:58 BST 2016, operations=156.5994447108135, operationsPerMinute=39.14986117770337
benchmark-name=serial, mod=warmup, start=Wed Jun 29 21:25:07 BST 2016, end=Wed Jun 29 21:27:07 BST 2016, operations=112.4284854967128, operationsPerMinute=56.2142427483564, mode=normal, start=Wed Jun 29 21:27:14 BST 2016, end=Wed Jun 29 21:31:14 BST 2016, operations=223.77470730151953, operationsPerMinute=55.94367682537988
benchmark-name=sunflow, mod=warmup, start=Wed Jun 29 21:31:22 BST 2016, end=Wed Jun 29 21:33:22 BST 2016, operations=82.00417122620917, operationsPerMinute=41.00208561310458, mode=normal, start=Wed Jun 29 21:33:25 BST 2016, end=Wed Jun 29 21:37:25 BST 2016, operations=166.42957945644804, operationsPerMinute=41.60739486411201
benchmark-name=xml.transform, mod=warmup, start=Wed Jun 29 21:38:12 BST 2016, end=Wed Jun 29 21:40:12 BST 2016, operations=277.7579494266314, operationsPerMinute=138.8789747133157, mode=normal, start=Wed Jun 29 21:40:15 BST 2016, end=Wed Jun 29 21:44:15 BST 2016, operations=560.9575694514124, operationsPerMinute=140.2393923628531
