spec.jvm2008.report.run.location=BARN-17
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Fri Jul 01 14:38:26 BST 2016, end=Fri Jul 01 14:38:26 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Fri Jul 01 14:38:26 BST 2016, end=Fri Jul 01 14:38:26 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Fri Jul 01 14:38:26 BST 2016, end=Fri Jul 01 14:38:40 BST 2016, operations=1.0, operationsPerMinute=4.380841121495327
benchmark-name=startup.compiler.sunflow, mode=normal, start=Fri Jul 01 14:38:40 BST 2016, end=Fri Jul 01 14:38:44 BST 2016, operations=1.0, operationsPerMinute=16.579165515335728
benchmark-name=startup.compress, mode=normal, start=Fri Jul 01 14:38:44 BST 2016, end=Fri Jul 01 14:38:45 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Fri Jul 01 14:38:45 BST 2016, end=Fri Jul 01 14:38:54 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.rsa, mode=normal, start=Fri Jul 01 14:38:54 BST 2016, end=Fri Jul 01 14:39:01 BST 2016, operations=1.0, operationsPerMinute=7.979784545817263
benchmark-name=startup.crypto.signverify, mode=normal, start=Fri Jul 01 14:39:01 BST 2016, end=Fri Jul 01 14:39:08 BST 2016, operations=1.0, operationsPerMinute=9.007656508031827
benchmark-name=startup.mpegaudio, mode=normal, start=Fri Jul 01 14:39:08 BST 2016, end=Fri Jul 01 14:39:10 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Fri Jul 01 14:39:10 BST 2016, end=Fri Jul 01 14:39:11 BST 2016, operations=1.0, operationsPerMinute=83.68200836820084
benchmark-name=startup.scimark.lu, mode=normal, start=Fri Jul 01 14:39:11 BST 2016, end=Fri Jul 01 14:39:12 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Fri Jul 01 14:39:12 BST 2016, end=Fri Jul 01 14:39:17 BST 2016, operations=1.0, operationsPerMinute=10.895224260032686
benchmark-name=startup.scimark.sor, mode=normal, start=Fri Jul 01 14:39:17 BST 2016, end=Fri Jul 01 14:39:19 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.sparse, mode=normal, start=Fri Jul 01 14:39:19 BST 2016, end=Fri Jul 01 14:39:20 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.serial, mode=normal, start=Fri Jul 01 14:39:20 BST 2016, end=Fri Jul 01 14:39:22 BST 2016, operations=1.0, operationsPerMinute=28.06361085126286
benchmark-name=startup.sunflow, mode=normal, start=Fri Jul 01 14:39:22 BST 2016, end=Fri Jul 01 14:39:28 BST 2016, operations=1.0, operationsPerMinute=9.450307134981887
benchmark-name=startup.xml.transform, mode=normal, start=Fri Jul 01 14:39:28 BST 2016, end=Fri Jul 01 14:39:48 BST 2016, operations=1.0, operationsPerMinute=2.9861145672622307
benchmark-name=startup.xml.validation, mode=normal, start=Fri Jul 01 14:39:48 BST 2016, end=Fri Jul 01 14:39:49 BST 2016, operations=1.0, operationsPerMinute=73.98273736128236
benchmark-name=compiler.compiler, mod=warmup, start=Fri Jul 01 14:40:00 BST 2016, end=Fri Jul 01 14:42:00 BST 2016, operations=484.12509030245064, operationsPerMinute=242.06254515122532, mode=normal, start=Fri Jul 01 14:42:01 BST 2016, end=Fri Jul 01 14:46:01 BST 2016, operations=1006.7403016995729, operationsPerMinute=251.68507542489323
benchmark-name=compiler.sunflow, mod=warmup, start=Fri Jul 01 14:46:05 BST 2016, end=Fri Jul 01 14:48:05 BST 2016, operations=198.86567385758627, operationsPerMinute=99.43283692879314, mode=normal, start=Fri Jul 01 14:48:09 BST 2016, end=Fri Jul 01 14:52:09 BST 2016, operations=395.89395206048437, operationsPerMinute=98.97348801512109
benchmark-name=compress, mod=warmup, start=Fri Jul 01 14:52:12 BST 2016, end=Fri Jul 01 14:54:12 BST 2016, operations=399.66174961238937, operationsPerMinute=199.83087480619469, mode=normal, start=Fri Jul 01 14:54:14 BST 2016, end=Fri Jul 01 14:58:14 BST 2016, operations=801.6999825869509, operationsPerMinute=200.42499564673773
benchmark-name=crypto.aes, mod=warmup, start=Fri Jul 01 14:58:16 BST 2016, end=Fri Jul 01 15:00:16 BST 2016, operations=138.97743796254878, operationsPerMinute=69.48871898127439, mode=normal, start=Fri Jul 01 15:00:21 BST 2016, end=Fri Jul 01 15:04:21 BST 2016, operations=293.5174471492299, operationsPerMinute=73.37936178730747
benchmark-name=crypto.rsa, mod=warmup, start=Fri Jul 01 15:04:26 BST 2016, end=Fri Jul 01 15:06:26 BST 2016, operations=236.10606999878786, operationsPerMinute=118.05303499939393, mode=normal, start=Fri Jul 01 15:06:30 BST 2016, end=Fri Jul 01 15:10:30 BST 2016, operations=472.2483193863376, operationsPerMinute=118.0620798465844
benchmark-name=crypto.signverify, mod=warmup, start=Fri Jul 01 15:10:34 BST 2016, end=Fri Jul 01 15:12:34 BST 2016, operations=406.3115564779983, operationsPerMinute=203.15577823899915, mode=normal, start=Fri Jul 01 15:12:35 BST 2016, end=Fri Jul 01 15:16:35 BST 2016, operations=814.5182390496082, operationsPerMinute=203.62955976240204
benchmark-name=derby, mod=warmup, start=Fri Jul 01 15:16:58 BST 2016, end=Fri Jul 01 15:18:58 BST 2016, operations=361.1340118217411, operationsPerMinute=180.56700591087056, mode=normal, start=Fri Jul 01 15:19:01 BST 2016, end=Fri Jul 01 15:23:01 BST 2016, operations=723.7472623920299, operationsPerMinute=180.93681559800748
benchmark-name=mpegaudio, mod=warmup, start=Fri Jul 01 15:23:02 BST 2016, end=Fri Jul 01 15:25:02 BST 2016, operations=207.85872818816117, operationsPerMinute=103.92936409408058, mode=normal, start=Fri Jul 01 15:25:05 BST 2016, end=Fri Jul 01 15:29:05 BST 2016, operations=415.89381699952816, operationsPerMinute=103.97345424988204
benchmark-name=scimark.fft.large, mod=warmup, start=Fri Jul 01 15:29:09 BST 2016, end=Fri Jul 01 15:31:09 BST 2016, operations=79.01974019290662, operationsPerMinute=39.50987009645331, mode=normal, start=Fri Jul 01 15:31:15 BST 2016, end=Fri Jul 01 15:35:15 BST 2016, operations=152.62462995646698, operationsPerMinute=38.156157489116744
benchmark-name=scimark.lu.large, mod=warmup, start=Fri Jul 01 15:35:24 BST 2016, end=Fri Jul 01 15:37:24 BST 2016, operations=13.797432083560025, operationsPerMinute=6.898716041780013, mode=normal, start=Fri Jul 01 15:38:08 BST 2016, end=Fri Jul 01 15:42:08 BST 2016, operations=27.77583490085116, operationsPerMinute=6.94395872521279
benchmark-name=scimark.sor.large, mod=warmup, start=Fri Jul 01 15:42:35 BST 2016, end=Fri Jul 01 15:44:35 BST 2016, operations=74.41747094433106, operationsPerMinute=37.20873547216553, mode=normal, start=Fri Jul 01 15:44:44 BST 2016, end=Fri Jul 01 15:48:44 BST 2016, operations=149.19237661686668, operationsPerMinute=37.29809415421667
benchmark-name=scimark.sparse.large, mod=warmup, start=Fri Jul 01 15:48:54 BST 2016, end=Fri Jul 01 15:50:54 BST 2016, operations=42.48329874023166, operationsPerMinute=21.24164937011583, mode=normal, start=Fri Jul 01 15:51:07 BST 2016, end=Fri Jul 01 15:55:07 BST 2016, operations=84.99093918926046, operationsPerMinute=21.247734797315115
