spec.jvm2008.report.run.location=HULL111
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 16:28:57 BST 2016, end=Tue Jun 21 16:28:57 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 16:28:57 BST 2016, end=Tue Jun 21 16:28:57 BST 2016, operations=1.0, operationsPerMinute=142.51781472684087
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 16:28:57 BST 2016, end=Tue Jun 21 16:29:27 BST 2016, operations=1.0, operationsPerMinute=2.0339672531272246
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 16:29:27 BST 2016, end=Tue Jun 21 16:29:33 BST 2016, operations=1.0, operationsPerMinute=10.451140916216687
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 16:29:33 BST 2016, end=Tue Jun 21 16:29:34 BST 2016, operations=1.0, operationsPerMinute=37.71213073538655
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 16:29:34 BST 2016, end=Tue Jun 21 16:29:45 BST 2016, operations=1.0, operationsPerMinute=5.7920648711265565
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 16:29:45 BST 2016, end=Tue Jun 21 16:29:53 BST 2016, operations=1.0, operationsPerMinute=7.136060894386299
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 16:29:53 BST 2016, end=Tue Jun 21 16:30:00 BST 2016, operations=1.0, operationsPerMinute=8.218052321599782
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 16:30:00 BST 2016, end=Tue Jun 21 16:30:03 BST 2016, operations=1.0, operationsPerMinute=18.94537417113988
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 16:30:03 BST 2016, end=Tue Jun 21 16:30:04 BST 2016, operations=1.0, operationsPerMinute=61.09979633401222
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 16:30:04 BST 2016, end=Tue Jun 21 16:30:06 BST 2016, operations=1.0, operationsPerMinute=44.18262150220913
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 16:30:06 BST 2016, end=Tue Jun 21 16:30:13 BST 2016, operations=1.0, operationsPerMinute=8.288437629506838
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 16:30:13 BST 2016, end=Tue Jun 21 16:30:15 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 16:30:15 BST 2016, end=Tue Jun 21 16:30:16 BST 2016, operations=1.0, operationsPerMinute=41.35079255685734
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 16:30:16 BST 2016, end=Tue Jun 21 16:30:19 BST 2016, operations=1.0, operationsPerMinute=18.76172607879925
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 16:30:19 BST 2016, end=Tue Jun 21 16:30:27 BST 2016, operations=1.0, operationsPerMinute=8.012820512820513
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 16:30:27 BST 2016, end=Tue Jun 21 16:30:59 BST 2016, operations=1.0, operationsPerMinute=1.8984337921214998
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 16:30:59 BST 2016, end=Tue Jun 21 16:31:00 BST 2016, operations=1.0, operationsPerMinute=40.053404539385845
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 16:31:17 BST 2016, end=Tue Jun 21 16:33:17 BST 2016, operations=310.3309440176915, operationsPerMinute=155.16547200884574, mode=normal, start=Tue Jun 21 16:33:19 BST 2016, end=Tue Jun 21 16:37:19 BST 2016, operations=654.6202890236697, operationsPerMinute=163.65507225591742
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 16:37:25 BST 2016, end=Tue Jun 21 16:39:25 BST 2016, operations=136.69737074727803, operationsPerMinute=68.34868537363901, mode=normal, start=Tue Jun 21 16:39:31 BST 2016, end=Tue Jun 21 16:43:31 BST 2016, operations=228.35747935020274, operationsPerMinute=57.089369837550684
benchmark-name=compress, mod=warmup, start=Tue Jun 21 16:43:38 BST 2016, end=Tue Jun 21 16:45:38 BST 2016, operations=219.21680498848576, operationsPerMinute=109.60840249424288, mode=normal, start=Tue Jun 21 16:45:41 BST 2016, end=Tue Jun 21 16:49:41 BST 2016, operations=540.8010485774817, operationsPerMinute=135.2002621443704
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 16:49:44 BST 2016, end=Tue Jun 21 16:51:44 BST 2016, operations=85.50745538500014, operationsPerMinute=42.75372769250007, mode=normal, start=Tue Jun 21 16:51:52 BST 2016, end=Tue Jun 21 16:55:52 BST 2016, operations=180.62822706560806, operationsPerMinute=45.157056766402015
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 16:56:02 BST 2016, end=Tue Jun 21 16:58:02 BST 2016, operations=144.72769813816578, operationsPerMinute=72.36384906908289, mode=normal, start=Tue Jun 21 16:58:07 BST 2016, end=Tue Jun 21 17:02:07 BST 2016, operations=283.6143268849636, operationsPerMinute=70.9035817212409
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 17:02:12 BST 2016, end=Tue Jun 21 17:04:12 BST 2016, operations=240.10473791366735, operationsPerMinute=120.05236895683367, mode=normal, start=Tue Jun 21 17:04:15 BST 2016, end=Tue Jun 21 17:08:15 BST 2016, operations=476.28959222942984, operationsPerMinute=119.07239805735746
benchmark-name=derby, mod=warmup, start=Tue Jun 21 17:09:51 BST 2016, end=Tue Jun 21 17:11:51 BST 2016, operations=192.47658266825204, operationsPerMinute=96.23829133412602, mode=normal, start=Tue Jun 21 17:11:55 BST 2016, end=Tue Jun 21 17:15:55 BST 2016, operations=366.0073216831944, operationsPerMinute=91.5018304207986
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 17:15:59 BST 2016, end=Tue Jun 21 17:17:59 BST 2016, operations=129.745235104586, operationsPerMinute=64.872617552293, mode=normal, start=Tue Jun 21 17:18:05 BST 2016, end=Tue Jun 21 17:22:05 BST 2016, operations=262.24315638029486, operationsPerMinute=65.56078909507372
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 17:22:11 BST 2016, end=Tue Jun 21 17:24:11 BST 2016, operations=88.71415402139621, operationsPerMinute=44.357077010698106, mode=normal, start=Tue Jun 21 17:24:19 BST 2016, end=Tue Jun 21 17:28:19 BST 2016, operations=185.73074180463692, operationsPerMinute=46.43268545115923
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 17:28:28 BST 2016, end=Tue Jun 21 17:30:28 BST 2016, operations=22.229913087455316, operationsPerMinute=11.114956543727658, mode=normal, start=Tue Jun 21 17:30:54 BST 2016, end=Tue Jun 21 17:34:54 BST 2016, operations=44.38619100457644, operationsPerMinute=11.09654775114411
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 17:35:26 BST 2016, end=Tue Jun 21 17:37:26 BST 2016, operations=54.940590705180675, operationsPerMinute=27.470295352590338, mode=normal, start=Tue Jun 21 17:37:37 BST 2016, end=Tue Jun 21 17:41:37 BST 2016, operations=109.67427265536253, operationsPerMinute=27.418568163840632
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 17:41:50 BST 2016, end=Tue Jun 21 17:43:50 BST 2016, operations=66.76957171756617, operationsPerMinute=33.38478585878308, mode=normal, start=Tue Jun 21 17:43:58 BST 2016, end=Tue Jun 21 17:47:58 BST 2016, operations=133.82925724897356, operationsPerMinute=33.45731431224339
