spec.jvm2008.report.run.location=BEDSONTC101
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sat Jun 04 08:27:40 BST 2016, end=Sat Jun 04 08:27:40 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Sat Jun 04 08:27:40 BST 2016, end=Sat Jun 04 08:27:41 BST 2016, operations=1.0, operationsPerMinute=384.61538461538464
benchmark-name=startup.compiler.compiler, mode=normal, start=Sat Jun 04 08:27:41 BST 2016, end=Sat Jun 04 08:27:53 BST 2016, operations=1.0, operationsPerMinute=4.771751232702401
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sat Jun 04 08:27:53 BST 2016, end=Sat Jun 04 08:27:56 BST 2016, operations=1.0, operationsPerMinute=18.226002430133658
benchmark-name=startup.compress, mode=normal, start=Sat Jun 04 08:27:56 BST 2016, end=Sat Jun 04 08:27:58 BST 2016, operations=1.0, operationsPerMinute=47.46835443037975
benchmark-name=startup.crypto.aes, mode=normal, start=Sat Jun 04 08:27:58 BST 2016, end=Sat Jun 04 08:28:06 BST 2016, operations=1.0, operationsPerMinute=7.082989021367017
benchmark-name=startup.crypto.rsa, mode=normal, start=Sat Jun 04 08:28:06 BST 2016, end=Sat Jun 04 08:28:14 BST 2016, operations=1.0, operationsPerMinute=7.396449704142012
benchmark-name=startup.crypto.signverify, mode=normal, start=Sat Jun 04 08:28:14 BST 2016, end=Sat Jun 04 08:28:21 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Sat Jun 04 08:28:21 BST 2016, end=Sat Jun 04 08:28:23 BST 2016, operations=1.0, operationsPerMinute=26.905829596412556
benchmark-name=startup.scimark.fft, mode=normal, start=Sat Jun 04 08:28:23 BST 2016, end=Sat Jun 04 08:28:24 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Sat Jun 04 08:28:24 BST 2016, end=Sat Jun 04 08:28:25 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sat Jun 04 08:28:25 BST 2016, end=Sat Jun 04 08:28:30 BST 2016, operations=1.0, operationsPerMinute=11.021307861866275
benchmark-name=startup.scimark.sor, mode=normal, start=Sat Jun 04 08:28:30 BST 2016, end=Sat Jun 04 08:28:32 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Sat Jun 04 08:28:32 BST 2016, end=Sat Jun 04 08:28:33 BST 2016, operations=1.0, operationsPerMinute=60.06006006006006
benchmark-name=startup.serial, mode=normal, start=Sat Jun 04 08:28:33 BST 2016, end=Sat Jun 04 08:28:35 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Sat Jun 04 08:28:35 BST 2016, end=Sat Jun 04 08:28:41 BST 2016, operations=1.0, operationsPerMinute=9.426551453260016
benchmark-name=startup.xml.transform, mode=normal, start=Sat Jun 04 08:28:41 BST 2016, end=Sat Jun 04 08:29:01 BST 2016, operations=1.0, operationsPerMinute=2.9315483461181415
benchmark-name=startup.xml.validation, mode=normal, start=Sat Jun 04 08:29:01 BST 2016, end=Sat Jun 04 08:29:02 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Sat Jun 04 08:29:12 BST 2016, end=Sat Jun 04 08:31:12 BST 2016, operations=501.1634102233479, operationsPerMinute=250.58170511167395, mode=normal, start=Sat Jun 04 08:31:13 BST 2016, end=Sat Jun 04 08:35:13 BST 2016, operations=1025.3882743519107, operationsPerMinute=256.3470685879777
benchmark-name=compiler.sunflow, mod=warmup, start=Sat Jun 04 08:35:17 BST 2016, end=Sat Jun 04 08:37:17 BST 2016, operations=202.70946032024108, operationsPerMinute=101.35473016012054, mode=normal, start=Sat Jun 04 08:37:20 BST 2016, end=Sat Jun 04 08:41:20 BST 2016, operations=404.03105558299166, operationsPerMinute=101.00776389574791
benchmark-name=compress, mod=warmup, start=Sat Jun 04 08:41:23 BST 2016, end=Sat Jun 04 08:43:23 BST 2016, operations=402.93784485556637, operationsPerMinute=201.46892242778318, mode=normal, start=Sat Jun 04 08:43:24 BST 2016, end=Sat Jun 04 08:47:24 BST 2016, operations=805.9270517738009, operationsPerMinute=201.48176294345024
benchmark-name=crypto.aes, mod=warmup, start=Sat Jun 04 08:47:26 BST 2016, end=Sat Jun 04 08:49:26 BST 2016, operations=139.65680759008524, operationsPerMinute=69.82840379504262, mode=normal, start=Sat Jun 04 08:49:30 BST 2016, end=Sat Jun 04 08:53:30 BST 2016, operations=296.2123586273557, operationsPerMinute=74.05308965683892
benchmark-name=crypto.rsa, mod=warmup, start=Sat Jun 04 08:53:36 BST 2016, end=Sat Jun 04 08:55:36 BST 2016, operations=237.0694535312849, operationsPerMinute=118.53472676564245, mode=normal, start=Sat Jun 04 08:55:39 BST 2016, end=Sat Jun 04 08:59:39 BST 2016, operations=474.18001516269925, operationsPerMinute=118.54500379067481
benchmark-name=crypto.signverify, mod=warmup, start=Sat Jun 04 08:59:42 BST 2016, end=Sat Jun 04 09:01:42 BST 2016, operations=410.7688426728288, operationsPerMinute=205.3844213364144, mode=normal, start=Sat Jun 04 09:01:44 BST 2016, end=Sat Jun 04 09:05:44 BST 2016, operations=821.3153665956398, operationsPerMinute=205.32884164890996
benchmark-name=derby, mod=warmup, start=Sat Jun 04 09:06:06 BST 2016, end=Sat Jun 04 09:08:06 BST 2016, operations=366.95043767868196, operationsPerMinute=183.47521883934098, mode=normal, start=Sat Jun 04 09:08:07 BST 2016, end=Sat Jun 04 09:12:07 BST 2016, operations=734.6204633204633, operationsPerMinute=183.65511583011582
benchmark-name=mpegaudio, mod=warmup, start=Sat Jun 04 09:12:09 BST 2016, end=Sat Jun 04 09:14:09 BST 2016, operations=209.1211871510696, operationsPerMinute=104.5605935755348, mode=normal, start=Sat Jun 04 09:14:13 BST 2016, end=Sat Jun 04 09:18:13 BST 2016, operations=419.14472514229243, operationsPerMinute=104.78618128557311
benchmark-name=scimark.fft.large, mod=warmup, start=Sat Jun 04 09:18:16 BST 2016, end=Sat Jun 04 09:20:16 BST 2016, operations=78.22936132796437, operationsPerMinute=39.114680663982185, mode=normal, start=Sat Jun 04 09:20:24 BST 2016, end=Sat Jun 04 09:24:24 BST 2016, operations=144.50143492648044, operationsPerMinute=36.12535873162011
benchmark-name=scimark.lu.large, mod=warmup, start=Sat Jun 04 09:24:32 BST 2016, end=Sat Jun 04 09:26:32 BST 2016, operations=13.800956966725023, operationsPerMinute=6.9004784833625115, mode=normal, start=Sat Jun 04 09:27:18 BST 2016, end=Sat Jun 04 09:31:18 BST 2016, operations=27.83278492987211, operationsPerMinute=6.958196232468027
benchmark-name=scimark.sor.large, mod=warmup, start=Sat Jun 04 09:31:53 BST 2016, end=Sat Jun 04 09:33:53 BST 2016, operations=75.03908295416191, operationsPerMinute=37.519541477080956, mode=normal, start=Sat Jun 04 09:34:01 BST 2016, end=Sat Jun 04 09:38:01 BST 2016, operations=149.5634507044358, operationsPerMinute=37.39086267610895
benchmark-name=scimark.sparse.large, mod=warmup, start=Sat Jun 04 09:38:11 BST 2016, end=Sat Jun 04 09:40:11 BST 2016, operations=43.14634465069921, operationsPerMinute=21.573172325349606, mode=normal, start=Sat Jun 04 09:40:22 BST 2016, end=Sat Jun 04 09:44:22 BST 2016, operations=86.68444420344426, operationsPerMinute=21.671111050861064
