spec.jvm2008.report.run.location=TOLL09
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 12:03:36 BST 2016, end=Wed Jun 29 12:03:36 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 12:03:36 BST 2016, end=Wed Jun 29 12:03:36 BST 2016, operations=1.0, operationsPerMinute=348.83720930232556
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 12:03:36 BST 2016, end=Wed Jun 29 12:03:58 BST 2016, operations=1.0, operationsPerMinute=2.7570995312930795
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 12:03:58 BST 2016, end=Wed Jun 29 12:04:03 BST 2016, operations=1.0, operationsPerMinute=10.655301012253597
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 12:04:03 BST 2016, end=Wed Jun 29 12:04:05 BST 2016, operations=1.0, operationsPerMinute=33.44481605351171
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 12:04:05 BST 2016, end=Wed Jun 29 12:04:16 BST 2016, operations=1.0, operationsPerMinute=5.4945054945054945
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 12:04:16 BST 2016, end=Wed Jun 29 12:04:24 BST 2016, operations=1.0, operationsPerMinute=7.04390702042733
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 12:04:24 BST 2016, end=Wed Jun 29 12:04:32 BST 2016, operations=1.0, operationsPerMinute=8.32408435072142
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 12:04:32 BST 2016, end=Wed Jun 29 12:04:35 BST 2016, operations=1.0, operationsPerMinute=15.831134564643799
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 12:04:35 BST 2016, end=Wed Jun 29 12:04:37 BST 2016, operations=1.0, operationsPerMinute=49.91680532445923
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 12:04:37 BST 2016, end=Wed Jun 29 12:04:38 BST 2016, operations=1.0, operationsPerMinute=33.74578177727784
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 12:04:38 BST 2016, end=Wed Jun 29 12:04:46 BST 2016, operations=1.0, operationsPerMinute=7.661856723279275
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 12:04:46 BST 2016, end=Wed Jun 29 12:04:48 BST 2016, operations=1.0, operationsPerMinute=33.16749585406302
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 12:04:48 BST 2016, end=Wed Jun 29 12:04:50 BST 2016, operations=1.0, operationsPerMinute=29.12621359223301
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 12:04:50 BST 2016, end=Wed Jun 29 12:04:54 BST 2016, operations=1.0, operationsPerMinute=14.738393515106853
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 12:04:54 BST 2016, end=Wed Jun 29 12:05:03 BST 2016, operations=1.0, operationsPerMinute=6.771244780498815
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 12:05:03 BST 2016, end=Wed Jun 29 12:05:44 BST 2016, operations=1.0, operationsPerMinute=1.465201465201465
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 12:05:44 BST 2016, end=Wed Jun 29 12:05:46 BST 2016, operations=1.0, operationsPerMinute=39.24133420536298
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 12:06:03 BST 2016, end=Wed Jun 29 12:08:03 BST 2016, operations=242.11207562047633, operationsPerMinute=121.05603781023817, mode=normal, start=Wed Jun 29 12:08:04 BST 2016, end=Wed Jun 29 12:12:04 BST 2016, operations=490.466028708134, operationsPerMinute=122.6165071770335
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 12:12:10 BST 2016, end=Wed Jun 29 12:14:10 BST 2016, operations=95.94962075913168, operationsPerMinute=47.97481037956584, mode=normal, start=Wed Jun 29 12:14:12 BST 2016, end=Wed Jun 29 12:18:12 BST 2016, operations=192.835499741145, operationsPerMinute=48.20887493528625
benchmark-name=compress, mod=warmup, start=Wed Jun 29 12:18:15 BST 2016, end=Wed Jun 29 12:20:15 BST 2016, operations=149.4141825214905, operationsPerMinute=74.70709126074524, mode=normal, start=Wed Jun 29 12:20:17 BST 2016, end=Wed Jun 29 12:24:17 BST 2016, operations=298.54079246893673, operationsPerMinute=74.63519811723418
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 12:24:20 BST 2016, end=Wed Jun 29 12:26:20 BST 2016, operations=42.13376247902526, operationsPerMinute=21.06688123951263, mode=normal, start=Wed Jun 29 12:26:27 BST 2016, end=Wed Jun 29 12:30:27 BST 2016, operations=89.5191559214779, operationsPerMinute=22.379788980369476
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 12:30:33 BST 2016, end=Wed Jun 29 12:32:33 BST 2016, operations=86.55512584359289, operationsPerMinute=43.277562921796445, mode=normal, start=Wed Jun 29 12:32:35 BST 2016, end=Wed Jun 29 12:36:35 BST 2016, operations=174.12957989172804, operationsPerMinute=43.53239497293201
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 12:36:39 BST 2016, end=Wed Jun 29 12:38:39 BST 2016, operations=139.71810089020772, operationsPerMinute=69.85905044510386, mode=normal, start=Wed Jun 29 12:38:40 BST 2016, end=Wed Jun 29 12:42:40 BST 2016, operations=279.40094955489616, operationsPerMinute=69.85023738872404
benchmark-name=derby, mod=warmup, start=Wed Jun 29 12:44:33 BST 2016, end=Wed Jun 29 12:46:33 BST 2016, operations=105.98762586957344, operationsPerMinute=52.99381293478672, mode=normal, start=Wed Jun 29 12:46:36 BST 2016, end=Wed Jun 29 12:50:36 BST 2016, operations=212.74320934186028, operationsPerMinute=53.18580233546507
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 12:50:39 BST 2016, end=Wed Jun 29 12:52:39 BST 2016, operations=65.55768494506931, operationsPerMinute=32.778842472534656, mode=normal, start=Wed Jun 29 12:52:43 BST 2016, end=Wed Jun 29 12:56:43 BST 2016, operations=132.50347630702313, operationsPerMinute=33.125869076755784
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 12:56:49 BST 2016, end=Wed Jun 29 12:58:49 BST 2016, operations=31.108963007875495, operationsPerMinute=15.554481503937748, mode=normal, start=Wed Jun 29 12:58:57 BST 2016, end=Wed Jun 29 13:02:57 BST 2016, operations=62.28292118110468, operationsPerMinute=15.57073029527617
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 13:03:04 BST 2016, end=Wed Jun 29 13:05:04 BST 2016, operations=7.089323785346739, operationsPerMinute=3.5446618926733695, mode=normal, start=Wed Jun 29 13:05:36 BST 2016, end=Wed Jun 29 13:09:36 BST 2016, operations=13.808318351681717, operationsPerMinute=3.452079587920429
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 13:10:14 BST 2016, end=Wed Jun 29 13:12:14 BST 2016, operations=31.17024934771022, operationsPerMinute=15.58512467385511, mode=normal, start=Wed Jun 29 13:12:22 BST 2016, end=Wed Jun 29 13:16:22 BST 2016, operations=63.03905819056446, operationsPerMinute=15.759764547641115
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 13:16:37 BST 2016, end=Wed Jun 29 13:18:37 BST 2016, operations=23.71595336363885, operationsPerMinute=11.857976681819425, mode=normal, start=Wed Jun 29 13:18:45 BST 2016, end=Wed Jun 29 13:22:45 BST 2016, operations=47.24565415852837, operationsPerMinute=11.811413539632092
