spec.jvm2008.report.run.location=BEDSONTC033
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Thu Jun 23 02:32:07 BST 2016, end=Thu Jun 23 02:32:07 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Thu Jun 23 02:32:07 BST 2016, end=Thu Jun 23 02:32:07 BST 2016, operations=1.0, operationsPerMinute=480.0
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu Jun 23 02:32:07 BST 2016, end=Thu Jun 23 02:32:20 BST 2016, operations=1.0, operationsPerMinute=4.535833081342607
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu Jun 23 02:32:20 BST 2016, end=Thu Jun 23 02:32:24 BST 2016, operations=1.0, operationsPerMinute=16.86814731515322
benchmark-name=startup.compress, mode=normal, start=Thu Jun 23 02:32:24 BST 2016, end=Thu Jun 23 02:32:25 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Thu Jun 23 02:32:25 BST 2016, end=Thu Jun 23 02:32:33 BST 2016, operations=1.0, operationsPerMinute=7.057163020465773
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu Jun 23 02:32:33 BST 2016, end=Thu Jun 23 02:32:41 BST 2016, operations=1.0, operationsPerMinute=7.995735607675906
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu Jun 23 02:32:41 BST 2016, end=Thu Jun 23 02:32:48 BST 2016, operations=1.0, operationsPerMinute=8.92458723784025
benchmark-name=startup.mpegaudio, mode=normal, start=Thu Jun 23 02:32:48 BST 2016, end=Thu Jun 23 02:32:50 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Thu Jun 23 02:32:50 BST 2016, end=Thu Jun 23 02:32:51 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Thu Jun 23 02:32:51 BST 2016, end=Thu Jun 23 02:32:52 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu Jun 23 02:32:52 BST 2016, end=Thu Jun 23 02:32:57 BST 2016, operations=1.0, operationsPerMinute=10.834236186348862
benchmark-name=startup.scimark.sor, mode=normal, start=Thu Jun 23 02:32:57 BST 2016, end=Thu Jun 23 02:32:59 BST 2016, operations=1.0, operationsPerMinute=42.28329809725159
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu Jun 23 02:32:59 BST 2016, end=Thu Jun 23 02:33:00 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Thu Jun 23 02:33:00 BST 2016, end=Thu Jun 23 02:33:02 BST 2016, operations=1.0, operationsPerMinute=27.272727272727273
benchmark-name=startup.sunflow, mode=normal, start=Thu Jun 23 02:33:02 BST 2016, end=Thu Jun 23 02:33:08 BST 2016, operations=1.0, operationsPerMinute=9.312432096849294
benchmark-name=startup.xml.transform, mode=normal, start=Thu Jun 23 02:33:08 BST 2016, end=Thu Jun 23 02:33:28 BST 2016, operations=1.0, operationsPerMinute=2.9862631893290863
benchmark-name=startup.xml.validation, mode=normal, start=Thu Jun 23 02:33:28 BST 2016, end=Thu Jun 23 02:33:29 BST 2016, operations=1.0, operationsPerMinute=72.55139056831922
benchmark-name=compiler.compiler, mod=warmup, start=Thu Jun 23 02:33:39 BST 2016, end=Thu Jun 23 02:35:39 BST 2016, operations=490.45123156929526, operationsPerMinute=245.22561578464763, mode=normal, start=Thu Jun 23 02:35:40 BST 2016, end=Thu Jun 23 02:39:40 BST 2016, operations=1003.9734932750184, operationsPerMinute=250.9933733187546
benchmark-name=compiler.sunflow, mod=warmup, start=Thu Jun 23 02:39:44 BST 2016, end=Thu Jun 23 02:41:44 BST 2016, operations=198.97086304896283, operationsPerMinute=99.48543152448141, mode=normal, start=Thu Jun 23 02:41:47 BST 2016, end=Thu Jun 23 02:45:47 BST 2016, operations=395.4027222888067, operationsPerMinute=98.85068057220167
benchmark-name=compress, mod=warmup, start=Thu Jun 23 02:45:49 BST 2016, end=Thu Jun 23 02:47:49 BST 2016, operations=400.5778308214768, operationsPerMinute=200.2889154107384, mode=normal, start=Thu Jun 23 02:47:52 BST 2016, end=Thu Jun 23 02:51:52 BST 2016, operations=799.4487685025598, operationsPerMinute=199.86219212563995
benchmark-name=crypto.aes, mod=warmup, start=Thu Jun 23 02:51:54 BST 2016, end=Thu Jun 23 02:53:54 BST 2016, operations=139.21951818562027, operationsPerMinute=69.60975909281014, mode=normal, start=Thu Jun 23 02:53:58 BST 2016, end=Thu Jun 23 02:57:58 BST 2016, operations=293.1054942681598, operationsPerMinute=73.27637356703995
benchmark-name=crypto.rsa, mod=warmup, start=Thu Jun 23 02:58:04 BST 2016, end=Thu Jun 23 03:00:04 BST 2016, operations=235.68721234238404, operationsPerMinute=117.84360617119202, mode=normal, start=Thu Jun 23 03:00:08 BST 2016, end=Thu Jun 23 03:04:08 BST 2016, operations=470.4627718787244, operationsPerMinute=117.6156929696811
benchmark-name=crypto.signverify, mod=warmup, start=Thu Jun 23 03:04:11 BST 2016, end=Thu Jun 23 03:06:11 BST 2016, operations=406.7090822797832, operationsPerMinute=203.3545411398916, mode=normal, start=Thu Jun 23 03:06:13 BST 2016, end=Thu Jun 23 03:10:13 BST 2016, operations=772.9987350711964, operationsPerMinute=193.2496837677991
benchmark-name=derby, mod=warmup, start=Thu Jun 23 03:10:36 BST 2016, end=Thu Jun 23 03:12:36 BST 2016, operations=359.88534880775563, operationsPerMinute=179.94267440387782, mode=normal, start=Thu Jun 23 03:12:38 BST 2016, end=Thu Jun 23 03:16:38 BST 2016, operations=721.7510520080577, operationsPerMinute=180.43776300201444
benchmark-name=mpegaudio, mod=warmup, start=Thu Jun 23 03:16:41 BST 2016, end=Thu Jun 23 03:18:41 BST 2016, operations=208.16276462484473, operationsPerMinute=104.08138231242236, mode=normal, start=Thu Jun 23 03:18:45 BST 2016, end=Thu Jun 23 03:22:45 BST 2016, operations=415.82027410151306, operationsPerMinute=103.95506852537827
benchmark-name=scimark.fft.large, mod=warmup, start=Thu Jun 23 03:22:48 BST 2016, end=Thu Jun 23 03:24:48 BST 2016, operations=71.08760305505558, operationsPerMinute=35.54380152752779, mode=normal, start=Thu Jun 23 03:24:56 BST 2016, end=Thu Jun 23 03:28:56 BST 2016, operations=150.02693506376914, operationsPerMinute=37.506733765942286
benchmark-name=scimark.lu.large, mod=warmup, start=Thu Jun 23 03:29:05 BST 2016, end=Thu Jun 23 03:31:05 BST 2016, operations=13.879643450251137, operationsPerMinute=6.939821725125569, mode=normal, start=Thu Jun 23 03:31:49 BST 2016, end=Thu Jun 23 03:35:49 BST 2016, operations=27.635432043316197, operationsPerMinute=6.908858010829049
benchmark-name=scimark.sor.large, mod=warmup, start=Thu Jun 23 03:36:18 BST 2016, end=Thu Jun 23 03:38:18 BST 2016, operations=74.65095230295056, operationsPerMinute=37.32547615147528, mode=normal, start=Thu Jun 23 03:38:26 BST 2016, end=Thu Jun 23 03:42:26 BST 2016, operations=149.12734980091273, operationsPerMinute=37.28183745022818
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu Jun 23 03:42:37 BST 2016, end=Thu Jun 23 03:44:37 BST 2016, operations=42.87510338222045, operationsPerMinute=21.437551691110226, mode=normal, start=Thu Jun 23 03:44:48 BST 2016, end=Thu Jun 23 03:48:48 BST 2016, operations=86.20283457819573, operationsPerMinute=21.550708644548934
