spec.jvm2008.report.run.location=ROBLIB132
spec.jvm2008.report.hw.cpu.name=n/a
spec.jvm2008.report.hw.number.of.cores=n/a
spec.jvm2008.report.hw.memory.size=n/a
benchmark-name=check, mode=normal, start=Thu May 26 14:21:23 BST 2016, end=Thu May 26 14:21:23 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Thu May 26 14:21:23 BST 2016, end=Thu May 26 14:21:24 BST 2016, operations=1.0, operationsPerMinute=91.46341463414635
benchmark-name=startup.compiler.compiler, mode=normal, start=Thu May 26 14:21:24 BST 2016, end=Thu May 26 14:21:42 BST 2016, operations=1.0, operationsPerMinute=3.278867697688398
benchmark-name=startup.compiler.sunflow, mode=normal, start=Thu May 26 14:21:42 BST 2016, end=Thu May 26 14:21:47 BST 2016, operations=1.0, operationsPerMinute=13.12623058411726
benchmark-name=startup.compress, mode=normal, start=Thu May 26 14:21:47 BST 2016, end=Thu May 26 14:21:48 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.crypto.aes, mode=normal, start=Thu May 26 14:21:48 BST 2016, end=Thu May 26 14:21:58 BST 2016, operations=1.0, operationsPerMinute=6.4
benchmark-name=startup.crypto.rsa, mode=normal, start=Thu May 26 14:21:58 BST 2016, end=Thu May 26 14:22:06 BST 2016, operations=1.0, operationsPerMinute=7.7389397652521605
benchmark-name=startup.crypto.signverify, mode=normal, start=Thu May 26 14:22:06 BST 2016, end=Thu May 26 14:22:12 BST 2016, operations=1.0, operationsPerMinute=8.841732979664014
benchmark-name=startup.mpegaudio, mode=normal, start=Thu May 26 14:22:12 BST 2016, end=Thu May 26 14:22:15 BST 2016, operations=1.0, operationsPerMinute=21.978021978021978
benchmark-name=startup.scimark.fft, mode=normal, start=Thu May 26 14:22:15 BST 2016, end=Thu May 26 14:22:16 BST 2016, operations=1.0, operationsPerMinute=66.29834254143647
benchmark-name=startup.scimark.lu, mode=normal, start=Thu May 26 14:22:16 BST 2016, end=Thu May 26 14:22:17 BST 2016, operations=1.0, operationsPerMinute=54.94505494505494
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Thu May 26 14:22:17 BST 2016, end=Thu May 26 14:22:23 BST 2016, operations=1.0, operationsPerMinute=9.78633175664655
benchmark-name=startup.scimark.sor, mode=normal, start=Thu May 26 14:22:23 BST 2016, end=Thu May 26 14:22:25 BST 2016, operations=1.0, operationsPerMinute=38.46153846153846
benchmark-name=startup.scimark.sparse, mode=normal, start=Thu May 26 14:22:25 BST 2016, end=Thu May 26 14:22:26 BST 2016, operations=1.0, operationsPerMinute=51.282051282051285
benchmark-name=startup.serial, mode=normal, start=Thu May 26 14:22:26 BST 2016, end=Thu May 26 14:22:29 BST 2016, operations=1.0, operationsPerMinute=22.76176024279211
benchmark-name=startup.sunflow, mode=normal, start=Thu May 26 14:22:29 BST 2016, end=Thu May 26 14:22:36 BST 2016, operations=1.0, operationsPerMinute=8.4530853761623
benchmark-name=startup.xml.transform, mode=normal, start=Thu May 26 14:22:36 BST 2016, end=Thu May 26 14:23:01 BST 2016, operations=1.0, operationsPerMinute=2.340915297881472
benchmark-name=startup.xml.validation, mode=normal, start=Thu May 26 14:23:01 BST 2016, end=Thu May 26 14:23:03 BST 2016, operations=1.0, operationsPerMinute=45.80152671755725
benchmark-name=compiler.compiler, mod=warmup, start=Thu May 26 14:23:16 BST 2016, end=Thu May 26 14:25:16 BST 2016, operations=414.437838194116, operationsPerMinute=207.218919097058, mode=normal, start=Thu May 26 14:25:17 BST 2016, end=Thu May 26 14:29:17 BST 2016, operations=856.5826304562011, operationsPerMinute=214.14565761405026
benchmark-name=compiler.sunflow, mod=warmup, start=Thu May 26 14:29:23 BST 2016, end=Thu May 26 14:31:23 BST 2016, operations=169.7405308104676, operationsPerMinute=84.8702654052338, mode=normal, start=Thu May 26 14:31:27 BST 2016, end=Thu May 26 14:35:27 BST 2016, operations=338.2272713691029, operationsPerMinute=84.55681784227572
benchmark-name=compress, mod=warmup, start=Thu May 26 14:35:30 BST 2016, end=Thu May 26 14:37:30 BST 2016, operations=348.95254384344435, operationsPerMinute=174.47627192172217, mode=normal, start=Thu May 26 14:37:33 BST 2016, end=Thu May 26 14:41:33 BST 2016, operations=697.2800797285602, operationsPerMinute=174.32001993214004
benchmark-name=crypto.aes, mod=warmup, start=Thu May 26 14:41:35 BST 2016, end=Thu May 26 14:43:35 BST 2016, operations=115.76469094712917, operationsPerMinute=57.882345473564584, mode=normal, start=Thu May 26 14:43:42 BST 2016, end=Thu May 26 14:47:42 BST 2016, operations=244.6994673074358, operationsPerMinute=61.17486682685895
benchmark-name=crypto.rsa, mod=warmup, start=Thu May 26 14:47:48 BST 2016, end=Thu May 26 14:49:48 BST 2016, operations=204.22196528318017, operationsPerMinute=102.11098264159008, mode=normal, start=Thu May 26 14:49:52 BST 2016, end=Thu May 26 14:53:52 BST 2016, operations=408.45783989760935, operationsPerMinute=102.11445997440234
benchmark-name=crypto.signverify, mod=warmup, start=Thu May 26 14:53:55 BST 2016, end=Thu May 26 14:55:55 BST 2016, operations=342.4741964466535, operationsPerMinute=171.23709822332674, mode=normal, start=Thu May 26 14:55:58 BST 2016, end=Thu May 26 14:59:58 BST 2016, operations=694.2630604507924, operationsPerMinute=173.5657651126981
benchmark-name=derby, mod=warmup, start=Thu May 26 15:00:59 BST 2016, end=Thu May 26 15:02:59 BST 2016, operations=263.09499211687097, operationsPerMinute=131.54749605843548, mode=normal, start=Thu May 26 15:03:03 BST 2016, end=Thu May 26 15:07:03 BST 2016, operations=527.3201634458173, operationsPerMinute=131.83004086145434
benchmark-name=mpegaudio, mod=warmup, start=Thu May 26 15:07:06 BST 2016, end=Thu May 26 15:09:06 BST 2016, operations=166.81676041799784, operationsPerMinute=83.40838020899892, mode=normal, start=Thu May 26 15:09:10 BST 2016, end=Thu May 26 15:13:10 BST 2016, operations=334.3448544718543, operationsPerMinute=83.58621361796358
benchmark-name=scimark.fft.large, mod=warmup, start=Thu May 26 15:13:15 BST 2016, end=Thu May 26 15:15:15 BST 2016, operations=121.66991674735912, operationsPerMinute=60.83495837367956, mode=normal, start=Thu May 26 15:15:21 BST 2016, end=Thu May 26 15:19:21 BST 2016, operations=237.33375268065305, operationsPerMinute=59.33343817016326
benchmark-name=scimark.lu.large, mod=warmup, start=Thu May 26 15:19:26 BST 2016, end=Thu May 26 15:21:26 BST 2016, operations=25.239514107762425, operationsPerMinute=12.619757053881212, mode=normal, start=Thu May 26 15:21:54 BST 2016, end=Thu May 26 15:25:54 BST 2016, operations=50.343296356506656, operationsPerMinute=12.585824089126664
benchmark-name=scimark.sor.large, mod=warmup, start=Thu May 26 15:26:16 BST 2016, end=Thu May 26 15:28:16 BST 2016, operations=68.64521521867208, operationsPerMinute=34.32260760933604, mode=normal, start=Thu May 26 15:28:28 BST 2016, end=Thu May 26 15:32:28 BST 2016, operations=136.1717145364334, operationsPerMinute=34.04292863410835
benchmark-name=scimark.sparse.large, mod=warmup, start=Thu May 26 15:32:38 BST 2016, end=Thu May 26 15:34:38 BST 2016, operations=81.10688101778987, operationsPerMinute=40.55344050889494, mode=normal, start=Thu May 26 15:34:48 BST 2016, end=Thu May 26 15:38:48 BST 2016, operations=162.0754271497932, operationsPerMinute=40.5188567874483
