spec.jvm2008.report.run.location=TOLL07
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
spec.jvm2008.report.hw.number.of.cores=2
spec.jvm2008.report.hw.memory.size=3991
benchmark-name=check, mode=normal, start=Wed Jun 29 00:54:49 BST 2016, end=Wed Jun 29 00:54:49 BST 2016, operations=1.0, operationsPerMinute=967.741935483871
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 00:54:49 BST 2016, end=Wed Jun 29 00:54:50 BST 2016, operations=1.0, operationsPerMinute=348.83720930232556
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 00:54:50 BST 2016, end=Wed Jun 29 00:55:12 BST 2016, operations=1.0, operationsPerMinute=2.682163611980331
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 00:55:12 BST 2016, end=Wed Jun 29 00:55:18 BST 2016, operations=1.0, operationsPerMinute=10.712372790573111
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 00:55:18 BST 2016, end=Wed Jun 29 00:55:19 BST 2016, operations=1.0, operationsPerMinute=32.327586206896555
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 00:55:19 BST 2016, end=Wed Jun 29 00:55:31 BST 2016, operations=1.0, operationsPerMinute=5.305039787798409
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 00:55:31 BST 2016, end=Wed Jun 29 00:55:39 BST 2016, operations=1.0, operationsPerMinute=6.942034015966678
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 00:55:39 BST 2016, end=Wed Jun 29 00:55:47 BST 2016, operations=1.0, operationsPerMinute=7.945967421533572
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 00:55:47 BST 2016, end=Wed Jun 29 00:55:51 BST 2016, operations=1.0, operationsPerMinute=15.63314226159458
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 00:55:51 BST 2016, end=Wed Jun 29 00:55:53 BST 2016, operations=1.0, operationsPerMinute=31.529164477141357
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 00:55:53 BST 2016, end=Wed Jun 29 00:56:05 BST 2016, operations=1.0, operationsPerMinute=4.930966469428008
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 00:56:05 BST 2016, end=Wed Jun 29 00:56:24 BST 2016, operations=1.0, operationsPerMinute=3.126791390901037
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 00:56:24 BST 2016, end=Wed Jun 29 00:56:36 BST 2016, operations=1.0, operationsPerMinute=5.148888698189308
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 00:56:36 BST 2016, end=Wed Jun 29 00:56:38 BST 2016, operations=1.0, operationsPerMinute=28.06361085126286
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 00:56:38 BST 2016, end=Wed Jun 29 00:56:42 BST 2016, operations=1.0, operationsPerMinute=13.59311282283643
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 00:56:42 BST 2016, end=Wed Jun 29 00:56:52 BST 2016, operations=1.0, operationsPerMinute=6.27418174213113
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 00:56:52 BST 2016, end=Wed Jun 29 00:57:35 BST 2016, operations=1.0, operationsPerMinute=1.3920144769505602
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 00:57:35 BST 2016, end=Wed Jun 29 00:57:36 BST 2016, operations=1.0, operationsPerMinute=40.48582995951417
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 00:57:55 BST 2016, end=Wed Jun 29 00:59:55 BST 2016, operations=167.26615531354724, operationsPerMinute=83.63307765677362, mode=normal, start=Wed Jun 29 00:59:59 BST 2016, end=Wed Jun 29 01:03:59 BST 2016, operations=371.14908074856726, operationsPerMinute=92.78727018714181
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 01:04:06 BST 2016, end=Wed Jun 29 01:06:06 BST 2016, operations=82.05229629943906, operationsPerMinute=41.02614814971953, mode=normal, start=Wed Jun 29 01:06:09 BST 2016, end=Wed Jun 29 01:10:09 BST 2016, operations=157.37057837286338, operationsPerMinute=39.342644593215844
benchmark-name=compress, mod=warmup, start=Wed Jun 29 01:10:12 BST 2016, end=Wed Jun 29 01:12:12 BST 2016, operations=116.48792228070357, operationsPerMinute=58.243961140351786, mode=normal, start=Wed Jun 29 01:12:15 BST 2016, end=Wed Jun 29 01:16:15 BST 2016, operations=220.4304110654807, operationsPerMinute=55.10760276637018
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 01:16:17 BST 2016, end=Wed Jun 29 01:18:17 BST 2016, operations=28.39501583930061, operationsPerMinute=14.197507919650304, mode=normal, start=Wed Jun 29 01:18:27 BST 2016, end=Wed Jun 29 01:22:27 BST 2016, operations=67.49139281612108, operationsPerMinute=16.87284820403027
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 01:22:33 BST 2016, end=Wed Jun 29 01:24:33 BST 2016, operations=84.00571125998918, operationsPerMinute=42.00285562999459, mode=normal, start=Wed Jun 29 01:24:38 BST 2016, end=Wed Jun 29 01:28:38 BST 2016, operations=157.80492093475897, operationsPerMinute=39.45123023368974
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 01:28:42 BST 2016, end=Wed Jun 29 01:30:42 BST 2016, operations=125.59711087773212, operationsPerMinute=62.79855543886606, mode=normal, start=Wed Jun 29 01:30:45 BST 2016, end=Wed Jun 29 01:34:45 BST 2016, operations=269.12492581602373, operationsPerMinute=67.28123145400593
benchmark-name=derby, mod=warmup, start=Wed Jun 29 01:37:10 BST 2016, end=Wed Jun 29 01:39:10 BST 2016, operations=105.19302855055304, operationsPerMinute=52.59651427527652, mode=normal, start=Wed Jun 29 01:39:13 BST 2016, end=Wed Jun 29 01:43:13 BST 2016, operations=185.66935708120306, operationsPerMinute=46.417339270300765
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 01:43:19 BST 2016, end=Wed Jun 29 01:45:19 BST 2016, operations=47.91206164155405, operationsPerMinute=23.956030820777023, mode=normal, start=Wed Jun 29 01:45:27 BST 2016, end=Wed Jun 29 01:49:27 BST 2016, operations=105.71925728935486, operationsPerMinute=26.429814322338714
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 01:49:36 BST 2016, end=Wed Jun 29 01:51:36 BST 2016, operations=30.751891559783434, operationsPerMinute=15.375945779891717, mode=normal, start=Wed Jun 29 01:51:42 BST 2016, end=Wed Jun 29 01:55:42 BST 2016, operations=61.03728093921865, operationsPerMinute=15.259320234804662
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 01:55:51 BST 2016, end=Wed Jun 29 01:57:51 BST 2016, operations=6.8179372614480656, operationsPerMinute=3.4089686307240328, mode=normal, start=Wed Jun 29 01:58:12 BST 2016, end=Wed Jun 29 02:02:12 BST 2016, operations=13.760456362576072, operationsPerMinute=3.440114090644018
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 02:02:50 BST 2016, end=Wed Jun 29 02:04:50 BST 2016, operations=32.020165420569555, operationsPerMinute=16.010082710284777, mode=normal, start=Wed Jun 29 02:04:58 BST 2016, end=Wed Jun 29 02:08:58 BST 2016, operations=63.849983519372316, operationsPerMinute=15.962495879843079
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 02:09:07 BST 2016, end=Wed Jun 29 02:11:07 BST 2016, operations=23.466454564993022, operationsPerMinute=11.733227282496511, mode=normal, start=Wed Jun 29 02:11:16 BST 2016, end=Wed Jun 29 02:15:16 BST 2016, operations=47.757792974370886, operationsPerMinute=11.939448243592722
