spec.jvm2008.report.run.location=PERCY004
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Sun Jun 26 21:44:14 BST 2016, end=Sun Jun 26 21:44:14 BST 2016, operations=1.0, operationsPerMinute=1935.483870967742
benchmark-name=startup.helloworld, mode=normal, start=Sun Jun 26 21:44:14 BST 2016, end=Sun Jun 26 21:44:14 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Sun Jun 26 21:44:14 BST 2016, end=Sun Jun 26 21:44:27 BST 2016, operations=1.0, operationsPerMinute=4.725153567490944
benchmark-name=startup.compiler.sunflow, mode=normal, start=Sun Jun 26 21:44:27 BST 2016, end=Sun Jun 26 21:44:30 BST 2016, operations=1.0, operationsPerMinute=18.315018315018314
benchmark-name=startup.compress, mode=normal, start=Sun Jun 26 21:44:30 BST 2016, end=Sun Jun 26 21:44:31 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Sun Jun 26 21:44:31 BST 2016, end=Sun Jun 26 21:44:40 BST 2016, operations=1.0, operationsPerMinute=7.109004739336493
benchmark-name=startup.crypto.rsa, mode=normal, start=Sun Jun 26 21:44:40 BST 2016, end=Sun Jun 26 21:44:47 BST 2016, operations=1.0, operationsPerMinute=7.962840079628401
benchmark-name=startup.crypto.signverify, mode=normal, start=Sun Jun 26 21:44:47 BST 2016, end=Sun Jun 26 21:44:54 BST 2016, operations=1.0, operationsPerMinute=9.135200974421437
benchmark-name=startup.mpegaudio, mode=normal, start=Sun Jun 26 21:44:54 BST 2016, end=Sun Jun 26 21:44:56 BST 2016, operations=1.0, operationsPerMinute=26.52519893899204
benchmark-name=startup.scimark.fft, mode=normal, start=Sun Jun 26 21:44:56 BST 2016, end=Sun Jun 26 21:44:57 BST 2016, operations=1.0, operationsPerMinute=81.85538881309687
benchmark-name=startup.scimark.lu, mode=normal, start=Sun Jun 26 21:44:57 BST 2016, end=Sun Jun 26 21:44:58 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Sun Jun 26 21:44:58 BST 2016, end=Sun Jun 26 21:45:03 BST 2016, operations=1.0, operationsPerMinute=10.773927096426647
benchmark-name=startup.scimark.sor, mode=normal, start=Sun Jun 26 21:45:03 BST 2016, end=Sun Jun 26 21:45:05 BST 2016, operations=1.0, operationsPerMinute=42.73504273504273
benchmark-name=startup.scimark.sparse, mode=normal, start=Sun Jun 26 21:45:05 BST 2016, end=Sun Jun 26 21:45:06 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Sun Jun 26 21:45:06 BST 2016, end=Sun Jun 26 21:45:08 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.sunflow, mode=normal, start=Sun Jun 26 21:45:08 BST 2016, end=Sun Jun 26 21:45:14 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Sun Jun 26 21:45:14 BST 2016, end=Sun Jun 26 21:45:34 BST 2016, operations=1.0, operationsPerMinute=2.9931158335827597
benchmark-name=startup.xml.validation, mode=normal, start=Sun Jun 26 21:45:34 BST 2016, end=Sun Jun 26 21:45:35 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Sun Jun 26 21:45:45 BST 2016, end=Sun Jun 26 21:47:45 BST 2016, operations=502.52281269281235, operationsPerMinute=251.26140634640618, mode=normal, start=Sun Jun 26 21:47:46 BST 2016, end=Sun Jun 26 21:51:46 BST 2016, operations=1005.03384106859, operationsPerMinute=251.2584602671475
benchmark-name=compiler.sunflow, mod=warmup, start=Sun Jun 26 21:51:50 BST 2016, end=Sun Jun 26 21:53:50 BST 2016, operations=197.81977560069953, operationsPerMinute=98.90988780034976, mode=normal, start=Sun Jun 26 21:53:54 BST 2016, end=Sun Jun 26 21:57:54 BST 2016, operations=394.7776667612047, operationsPerMinute=98.69441669030118
benchmark-name=compress, mod=warmup, start=Sun Jun 26 21:57:57 BST 2016, end=Sun Jun 26 21:59:57 BST 2016, operations=399.6113187571425, operationsPerMinute=199.80565937857125, mode=normal, start=Sun Jun 26 21:59:59 BST 2016, end=Sun Jun 26 22:03:59 BST 2016, operations=798.7461960384242, operationsPerMinute=199.68654900960604
benchmark-name=crypto.aes, mod=warmup, start=Sun Jun 26 22:04:02 BST 2016, end=Sun Jun 26 22:06:02 BST 2016, operations=139.36069065492333, operationsPerMinute=69.68034532746167, mode=normal, start=Sun Jun 26 22:06:06 BST 2016, end=Sun Jun 26 22:10:06 BST 2016, operations=294.688377834908, operationsPerMinute=73.672094458727
benchmark-name=crypto.rsa, mod=warmup, start=Sun Jun 26 22:10:11 BST 2016, end=Sun Jun 26 22:12:11 BST 2016, operations=233.55190918181037, operationsPerMinute=116.77595459090519, mode=normal, start=Sun Jun 26 22:12:14 BST 2016, end=Sun Jun 26 22:16:14 BST 2016, operations=467.6310212428619, operationsPerMinute=116.90775531071547
benchmark-name=crypto.signverify, mod=warmup, start=Sun Jun 26 22:16:18 BST 2016, end=Sun Jun 26 22:18:18 BST 2016, operations=406.8825922319593, operationsPerMinute=203.44129611597964, mode=normal, start=Sun Jun 26 22:18:20 BST 2016, end=Sun Jun 26 22:22:20 BST 2016, operations=814.0883686465068, operationsPerMinute=203.5220921616267
benchmark-name=derby, mod=warmup, start=Sun Jun 26 22:22:42 BST 2016, end=Sun Jun 26 22:24:42 BST 2016, operations=366.0473254391979, operationsPerMinute=183.02366271959895, mode=normal, start=Sun Jun 26 22:24:44 BST 2016, end=Sun Jun 26 22:28:44 BST 2016, operations=733.9193773911782, operationsPerMinute=183.47984434779454
benchmark-name=mpegaudio, mod=warmup, start=Sun Jun 26 22:28:46 BST 2016, end=Sun Jun 26 22:30:46 BST 2016, operations=207.03159364141652, operationsPerMinute=103.51579682070826, mode=normal, start=Sun Jun 26 22:30:50 BST 2016, end=Sun Jun 26 22:34:50 BST 2016, operations=415.448092412638, operationsPerMinute=103.8620231031595
benchmark-name=scimark.fft.large, mod=warmup, start=Sun Jun 26 22:34:54 BST 2016, end=Sun Jun 26 22:36:54 BST 2016, operations=70.04139097743554, operationsPerMinute=35.02069548871777, mode=normal, start=Sun Jun 26 22:37:02 BST 2016, end=Sun Jun 26 22:41:02 BST 2016, operations=145.917067644388, operationsPerMinute=36.479266911097
benchmark-name=scimark.lu.large, mod=warmup, start=Sun Jun 26 22:41:12 BST 2016, end=Sun Jun 26 22:43:12 BST 2016, operations=13.916905052809646, operationsPerMinute=6.958452526404823, mode=normal, start=Sun Jun 26 22:43:55 BST 2016, end=Sun Jun 26 22:47:55 BST 2016, operations=27.90288674408282, operationsPerMinute=6.975721686020705
benchmark-name=scimark.sor.large, mod=warmup, start=Sun Jun 26 22:48:31 BST 2016, end=Sun Jun 26 22:50:31 BST 2016, operations=74.68529851094222, operationsPerMinute=37.34264925547111, mode=normal, start=Sun Jun 26 22:50:40 BST 2016, end=Sun Jun 26 22:54:40 BST 2016, operations=149.33294851479727, operationsPerMinute=37.33323712869932
benchmark-name=scimark.sparse.large, mod=warmup, start=Sun Jun 26 22:54:51 BST 2016, end=Sun Jun 26 22:56:51 BST 2016, operations=43.15157723837852, operationsPerMinute=21.57578861918926, mode=normal, start=Sun Jun 26 22:57:02 BST 2016, end=Sun Jun 26 23:01:02 BST 2016, operations=86.36194156630356, operationsPerMinute=21.59048539157589
