spec.jvm2008.report.run.location=SUNSPACE12
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM)2 Quad CPU    Q9400  @ 2.66GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=4027
benchmark-name=check, mode=normal, start=Wed Jun 29 08:12:35 BST 2016, end=Wed Jun 29 08:12:36 BST 2016, operations=1.0, operationsPerMinute=769.2307692307693
benchmark-name=startup.helloworld, mode=normal, start=Wed Jun 29 08:12:36 BST 2016, end=Wed Jun 29 08:12:36 BST 2016, operations=1.0, operationsPerMinute=297.029702970297
benchmark-name=startup.compiler.compiler, mode=normal, start=Wed Jun 29 08:12:36 BST 2016, end=Wed Jun 29 08:13:03 BST 2016, operations=1.0, operationsPerMinute=2.2015117047038966
benchmark-name=startup.compiler.sunflow, mode=normal, start=Wed Jun 29 08:13:03 BST 2016, end=Wed Jun 29 08:13:09 BST 2016, operations=1.0, operationsPerMinute=9.640102827763496
benchmark-name=startup.compress, mode=normal, start=Wed Jun 29 08:13:09 BST 2016, end=Wed Jun 29 08:13:11 BST 2016, operations=1.0, operationsPerMinute=28.49002849002849
benchmark-name=startup.crypto.aes, mode=normal, start=Wed Jun 29 08:13:11 BST 2016, end=Wed Jun 29 08:13:23 BST 2016, operations=1.0, operationsPerMinute=5.074424898511502
benchmark-name=startup.crypto.rsa, mode=normal, start=Wed Jun 29 08:13:23 BST 2016, end=Wed Jun 29 08:13:32 BST 2016, operations=1.0, operationsPerMinute=6.619593998234775
benchmark-name=startup.crypto.signverify, mode=normal, start=Wed Jun 29 08:13:32 BST 2016, end=Wed Jun 29 08:13:40 BST 2016, operations=1.0, operationsPerMinute=7.930214115781126
benchmark-name=startup.mpegaudio, mode=normal, start=Wed Jun 29 08:13:40 BST 2016, end=Wed Jun 29 08:13:44 BST 2016, operations=1.0, operationsPerMinute=13.49527665317139
benchmark-name=startup.scimark.fft, mode=normal, start=Wed Jun 29 08:13:44 BST 2016, end=Wed Jun 29 08:13:46 BST 2016, operations=1.0, operationsPerMinute=42.25352112676056
benchmark-name=startup.scimark.lu, mode=normal, start=Wed Jun 29 08:13:46 BST 2016, end=Wed Jun 29 08:13:48 BST 2016, operations=1.0, operationsPerMinute=28.28854314002829
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Wed Jun 29 08:13:48 BST 2016, end=Wed Jun 29 08:13:57 BST 2016, operations=1.0, operationsPerMinute=6.474587245063128
benchmark-name=startup.scimark.sor, mode=normal, start=Wed Jun 29 08:13:57 BST 2016, end=Wed Jun 29 08:13:59 BST 2016, operations=1.0, operationsPerMinute=27.881040892193308
benchmark-name=startup.scimark.sparse, mode=normal, start=Wed Jun 29 08:13:59 BST 2016, end=Wed Jun 29 08:14:02 BST 2016, operations=1.0, operationsPerMinute=24.183796856106408
benchmark-name=startup.serial, mode=normal, start=Wed Jun 29 08:14:02 BST 2016, end=Wed Jun 29 08:14:07 BST 2016, operations=1.0, operationsPerMinute=12.52871163082063
benchmark-name=startup.sunflow, mode=normal, start=Wed Jun 29 08:14:07 BST 2016, end=Wed Jun 29 08:14:14 BST 2016, operations=1.0, operationsPerMinute=7.995735607675906
benchmark-name=startup.xml.transform, mode=normal, start=Wed Jun 29 08:14:14 BST 2016, end=Wed Jun 29 08:15:01 BST 2016, operations=1.0, operationsPerMinute=1.2697875222212816
benchmark-name=startup.xml.validation, mode=normal, start=Wed Jun 29 08:15:01 BST 2016, end=Wed Jun 29 08:15:03 BST 2016, operations=1.0, operationsPerMinute=34.03289846851957
benchmark-name=compiler.compiler, mod=warmup, start=Wed Jun 29 08:15:24 BST 2016, end=Wed Jun 29 08:17:24 BST 2016, operations=288.8078926601377, operationsPerMinute=144.40394633006886, mode=normal, start=Wed Jun 29 08:17:26 BST 2016, end=Wed Jun 29 08:21:26 BST 2016, operations=588.0644399892568, operationsPerMinute=147.0161099973142
benchmark-name=compiler.sunflow, mod=warmup, start=Wed Jun 29 08:21:34 BST 2016, end=Wed Jun 29 08:23:34 BST 2016, operations=117.49440339599795, operationsPerMinute=58.747201697998975, mode=normal, start=Wed Jun 29 08:23:40 BST 2016, end=Wed Jun 29 08:27:40 BST 2016, operations=234.99027331339911, operationsPerMinute=58.74756832834978
benchmark-name=compress, mod=warmup, start=Wed Jun 29 08:27:44 BST 2016, end=Wed Jun 29 08:29:44 BST 2016, operations=250.0542413530948, operationsPerMinute=125.0271206765474, mode=normal, start=Wed Jun 29 08:29:48 BST 2016, end=Wed Jun 29 08:33:48 BST 2016, operations=503.3389364111573, operationsPerMinute=125.83473410278933
benchmark-name=crypto.aes, mod=warmup, start=Wed Jun 29 08:33:52 BST 2016, end=Wed Jun 29 08:35:52 BST 2016, operations=71.16183534109453, operationsPerMinute=35.580917670547265, mode=normal, start=Wed Jun 29 08:35:59 BST 2016, end=Wed Jun 29 08:39:59 BST 2016, operations=149.3092182164247, operationsPerMinute=37.32730455410618
benchmark-name=crypto.rsa, mod=warmup, start=Wed Jun 29 08:40:11 BST 2016, end=Wed Jun 29 08:42:11 BST 2016, operations=149.14424025790646, operationsPerMinute=74.57212012895323, mode=normal, start=Wed Jun 29 08:42:17 BST 2016, end=Wed Jun 29 08:46:17 BST 2016, operations=299.6582221907616, operationsPerMinute=74.9145555476904
benchmark-name=crypto.signverify, mod=warmup, start=Wed Jun 29 08:46:22 BST 2016, end=Wed Jun 29 08:48:22 BST 2016, operations=241.32351135313854, operationsPerMinute=120.66175567656927, mode=normal, start=Wed Jun 29 08:48:25 BST 2016, end=Wed Jun 29 08:52:25 BST 2016, operations=483.90899888832405, operationsPerMinute=120.97724972208101
benchmark-name=derby, mod=warmup, start=Wed Jun 29 08:53:15 BST 2016, end=Wed Jun 29 08:55:15 BST 2016, operations=167.6695485950268, operationsPerMinute=83.8347742975134, mode=normal, start=Wed Jun 29 08:55:19 BST 2016, end=Wed Jun 29 08:59:19 BST 2016, operations=337.7270485213486, operationsPerMinute=84.43176213033715
benchmark-name=mpegaudio, mod=warmup, start=Wed Jun 29 08:59:23 BST 2016, end=Wed Jun 29 09:01:23 BST 2016, operations=114.42902694275627, operationsPerMinute=57.21451347137813, mode=normal, start=Wed Jun 29 09:01:29 BST 2016, end=Wed Jun 29 09:05:29 BST 2016, operations=229.4890544392318, operationsPerMinute=57.37226360980795
benchmark-name=scimark.fft.large, mod=warmup, start=Wed Jun 29 09:05:36 BST 2016, end=Wed Jun 29 09:07:36 BST 2016, operations=38.01030910075175, operationsPerMinute=19.005154550375874, mode=normal, start=Wed Jun 29 09:07:52 BST 2016, end=Wed Jun 29 09:11:52 BST 2016, operations=72.51192353716222, operationsPerMinute=18.127980884290555
benchmark-name=scimark.lu.large, mod=warmup, start=Wed Jun 29 09:12:10 BST 2016, end=Wed Jun 29 09:14:10 BST 2016, operations=8.86876828173547, operationsPerMinute=4.434384140867735, mode=normal, start=Wed Jun 29 09:15:34 BST 2016, end=Wed Jun 29 09:19:34 BST 2016, operations=17.649800739811077, operationsPerMinute=4.412450184952769
benchmark-name=scimark.sor.large, mod=warmup, start=Wed Jun 29 09:20:46 BST 2016, end=Wed Jun 29 09:22:46 BST 2016, operations=49.40430434563342, operationsPerMinute=24.70215217281671, mode=normal, start=Wed Jun 29 09:23:02 BST 2016, end=Wed Jun 29 09:27:02 BST 2016, operations=98.48731500128437, operationsPerMinute=24.621828750321093
benchmark-name=scimark.sparse.large, mod=warmup, start=Wed Jun 29 09:27:15 BST 2016, end=Wed Jun 29 09:29:15 BST 2016, operations=28.340662301326176, operationsPerMinute=14.170331150663088, mode=normal, start=Wed Jun 29 09:29:43 BST 2016, end=Wed Jun 29 09:33:43 BST 2016, operations=56.67192915074318, operationsPerMinute=14.167982287685795
