spec.jvm2008.report.run.location=LEAZESTCE003
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-4690S CPU @ 3.20GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=8098
benchmark-name=check, mode=normal, start=Mon Jun 27 05:44:26 BST 2016, end=Mon Jun 27 05:44:27 BST 2016, operations=1.0, operationsPerMinute=1276.595744680851
benchmark-name=startup.helloworld, mode=normal, start=Mon Jun 27 05:44:27 BST 2016, end=Mon Jun 27 05:44:27 BST 2016, operations=1.0, operationsPerMinute=638.2978723404256
benchmark-name=startup.compiler.compiler, mode=normal, start=Mon Jun 27 05:44:27 BST 2016, end=Mon Jun 27 05:44:39 BST 2016, operations=1.0, operationsPerMinute=4.656577415599535
benchmark-name=startup.compiler.sunflow, mode=normal, start=Mon Jun 27 05:44:39 BST 2016, end=Mon Jun 27 05:44:43 BST 2016, operations=1.0, operationsPerMinute=18.48998459167951
benchmark-name=startup.compress, mode=normal, start=Mon Jun 27 05:44:43 BST 2016, end=Mon Jun 27 05:44:44 BST 2016, operations=1.0, operationsPerMinute=48.07692307692308
benchmark-name=startup.crypto.aes, mode=normal, start=Mon Jun 27 05:44:44 BST 2016, end=Mon Jun 27 05:44:52 BST 2016, operations=1.0, operationsPerMinute=7.122507122507122
benchmark-name=startup.crypto.rsa, mode=normal, start=Mon Jun 27 05:44:52 BST 2016, end=Mon Jun 27 05:45:00 BST 2016, operations=1.0, operationsPerMinute=8.114687584527996
benchmark-name=startup.crypto.signverify, mode=normal, start=Mon Jun 27 05:45:00 BST 2016, end=Mon Jun 27 05:45:06 BST 2016, operations=1.0, operationsPerMinute=9.157509157509157
benchmark-name=startup.mpegaudio, mode=normal, start=Mon Jun 27 05:45:06 BST 2016, end=Mon Jun 27 05:45:09 BST 2016, operations=1.0, operationsPerMinute=26.7022696929239
benchmark-name=startup.scimark.fft, mode=normal, start=Mon Jun 27 05:45:09 BST 2016, end=Mon Jun 27 05:45:09 BST 2016, operations=1.0, operationsPerMinute=83.56545961002786
benchmark-name=startup.scimark.lu, mode=normal, start=Mon Jun 27 05:45:09 BST 2016, end=Mon Jun 27 05:45:10 BST 2016, operations=1.0, operationsPerMinute=67.49156355455568
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Mon Jun 27 05:45:10 BST 2016, end=Mon Jun 27 05:45:16 BST 2016, operations=1.0, operationsPerMinute=11.019283746556473
benchmark-name=startup.scimark.sor, mode=normal, start=Mon Jun 27 05:45:16 BST 2016, end=Mon Jun 27 05:45:17 BST 2016, operations=1.0, operationsPerMinute=41.81184668989547
benchmark-name=startup.scimark.sparse, mode=normal, start=Mon Jun 27 05:45:17 BST 2016, end=Mon Jun 27 05:45:18 BST 2016, operations=1.0, operationsPerMinute=61.03763987792472
benchmark-name=startup.serial, mode=normal, start=Mon Jun 27 05:45:18 BST 2016, end=Mon Jun 27 05:45:20 BST 2016, operations=1.0, operationsPerMinute=28.708133971291865
benchmark-name=startup.sunflow, mode=normal, start=Mon Jun 27 05:45:20 BST 2016, end=Mon Jun 27 05:45:27 BST 2016, operations=1.0, operationsPerMinute=9.357454772301933
benchmark-name=startup.xml.transform, mode=normal, start=Mon Jun 27 05:45:27 BST 2016, end=Mon Jun 27 05:45:47 BST 2016, operations=1.0, operationsPerMinute=2.94045577064445
benchmark-name=startup.xml.validation, mode=normal, start=Mon Jun 27 05:45:47 BST 2016, end=Mon Jun 27 05:45:48 BST 2016, operations=1.0, operationsPerMinute=75.47169811320755
benchmark-name=compiler.compiler, mod=warmup, start=Mon Jun 27 05:45:58 BST 2016, end=Mon Jun 27 05:47:58 BST 2016, operations=483.76546691301104, operationsPerMinute=241.88273345650552, mode=normal, start=Mon Jun 27 05:47:59 BST 2016, end=Mon Jun 27 05:51:59 BST 2016, operations=994.1339693166904, operationsPerMinute=248.5334923291726
benchmark-name=compiler.sunflow, mod=warmup, start=Mon Jun 27 05:52:03 BST 2016, end=Mon Jun 27 05:54:03 BST 2016, operations=198.20295120398842, operationsPerMinute=99.10147560199421, mode=normal, start=Mon Jun 27 05:54:06 BST 2016, end=Mon Jun 27 05:58:06 BST 2016, operations=393.19860430306716, operationsPerMinute=98.29965107576679
benchmark-name=compress, mod=warmup, start=Mon Jun 27 05:58:10 BST 2016, end=Mon Jun 27 06:00:10 BST 2016, operations=399.5173745017494, operationsPerMinute=199.7586872508747, mode=normal, start=Mon Jun 27 06:00:12 BST 2016, end=Mon Jun 27 06:04:12 BST 2016, operations=796.503893215576, operationsPerMinute=199.125973303894
benchmark-name=crypto.aes, mod=warmup, start=Mon Jun 27 06:04:14 BST 2016, end=Mon Jun 27 06:06:14 BST 2016, operations=138.86191101081064, operationsPerMinute=69.43095550540532, mode=normal, start=Mon Jun 27 06:06:19 BST 2016, end=Mon Jun 27 06:10:19 BST 2016, operations=293.4737960742577, operationsPerMinute=73.36844901856442
benchmark-name=crypto.rsa, mod=warmup, start=Mon Jun 27 06:10:24 BST 2016, end=Mon Jun 27 06:12:24 BST 2016, operations=235.1670601890083, operationsPerMinute=117.58353009450416, mode=normal, start=Mon Jun 27 06:12:27 BST 2016, end=Mon Jun 27 06:16:27 BST 2016, operations=471.0025546971124, operationsPerMinute=117.7506386742781
benchmark-name=crypto.signverify, mod=warmup, start=Mon Jun 27 06:16:30 BST 2016, end=Mon Jun 27 06:18:30 BST 2016, operations=408.1047819971871, operationsPerMinute=204.05239099859355, mode=normal, start=Mon Jun 27 06:18:32 BST 2016, end=Mon Jun 27 06:22:32 BST 2016, operations=815.8675574004411, operationsPerMinute=203.96688935011028
benchmark-name=derby, mod=warmup, start=Mon Jun 27 06:22:55 BST 2016, end=Mon Jun 27 06:24:55 BST 2016, operations=366.236596446539, operationsPerMinute=183.1182982232695, mode=normal, start=Mon Jun 27 06:24:57 BST 2016, end=Mon Jun 27 06:28:57 BST 2016, operations=733.8624444205716, operationsPerMinute=183.4656111051429
benchmark-name=mpegaudio, mod=warmup, start=Mon Jun 27 06:28:59 BST 2016, end=Mon Jun 27 06:30:59 BST 2016, operations=208.5703611424319, operationsPerMinute=104.28518057121595, mode=normal, start=Mon Jun 27 06:31:03 BST 2016, end=Mon Jun 27 06:35:03 BST 2016, operations=416.9713699989087, operationsPerMinute=104.24284249972717
benchmark-name=scimark.fft.large, mod=warmup, start=Mon Jun 27 06:35:07 BST 2016, end=Mon Jun 27 06:37:07 BST 2016, operations=71.64718223812088, operationsPerMinute=35.82359111906044, mode=normal, start=Mon Jun 27 06:37:13 BST 2016, end=Mon Jun 27 06:41:13 BST 2016, operations=154.85239183466575, operationsPerMinute=38.71309795866644
benchmark-name=scimark.lu.large, mod=warmup, start=Mon Jun 27 06:41:22 BST 2016, end=Mon Jun 27 06:43:22 BST 2016, operations=13.966109896738274, operationsPerMinute=6.983054948369137, mode=normal, start=Mon Jun 27 06:44:04 BST 2016, end=Mon Jun 27 06:48:04 BST 2016, operations=27.864631623430842, operationsPerMinute=6.9661579058577106
benchmark-name=scimark.sor.large, mod=warmup, start=Mon Jun 27 06:48:39 BST 2016, end=Mon Jun 27 06:50:39 BST 2016, operations=74.56091893719329, operationsPerMinute=37.280459468596646, mode=normal, start=Mon Jun 27 06:50:47 BST 2016, end=Mon Jun 27 06:54:47 BST 2016, operations=149.54067856149533, operationsPerMinute=37.38516964037383
benchmark-name=scimark.sparse.large, mod=warmup, start=Mon Jun 27 06:54:58 BST 2016, end=Mon Jun 27 06:56:58 BST 2016, operations=42.87600222816022, operationsPerMinute=21.43800111408011, mode=normal, start=Mon Jun 27 06:57:09 BST 2016, end=Mon Jun 27 07:01:09 BST 2016, operations=86.15894978989631, operationsPerMinute=21.539737447474078
