spec.jvm2008.report.run.location=HULL117
spec.jvm2008.report.hw.cpu.name=Intel(R) Core(TM) i5-2400S CPU @ 2.50GHz
spec.jvm2008.report.hw.number.of.cores=4
spec.jvm2008.report.hw.memory.size=3984
benchmark-name=check, mode=normal, start=Tue Jun 21 13:02:40 BST 2016, end=Tue Jun 21 13:02:40 BST 2016, operations=1.0, operationsPerMinute=422.53521126760563
benchmark-name=startup.helloworld, mode=normal, start=Tue Jun 21 13:02:40 BST 2016, end=Tue Jun 21 13:02:40 BST 2016, operations=1.0, operationsPerMinute=93.89671361502347
benchmark-name=startup.compiler.compiler, mode=normal, start=Tue Jun 21 13:02:41 BST 2016, end=Tue Jun 21 13:03:06 BST 2016, operations=1.0, operationsPerMinute=2.3483365949119372
benchmark-name=startup.compiler.sunflow, mode=normal, start=Tue Jun 21 13:03:06 BST 2016, end=Tue Jun 21 13:03:11 BST 2016, operations=1.0, operationsPerMinute=11.278195488721805
benchmark-name=startup.compress, mode=normal, start=Tue Jun 21 13:03:11 BST 2016, end=Tue Jun 21 13:03:13 BST 2016, operations=1.0, operationsPerMinute=35.9496704613541
benchmark-name=startup.crypto.aes, mode=normal, start=Tue Jun 21 13:03:13 BST 2016, end=Tue Jun 21 13:03:23 BST 2016, operations=1.0, operationsPerMinute=5.787037037037037
benchmark-name=startup.crypto.rsa, mode=normal, start=Tue Jun 21 13:03:23 BST 2016, end=Tue Jun 21 13:03:32 BST 2016, operations=1.0, operationsPerMinute=7.0216500877706265
benchmark-name=startup.crypto.signverify, mode=normal, start=Tue Jun 21 13:03:32 BST 2016, end=Tue Jun 21 13:03:39 BST 2016, operations=1.0, operationsPerMinute=8.102633355840648
benchmark-name=startup.mpegaudio, mode=normal, start=Tue Jun 21 13:03:39 BST 2016, end=Tue Jun 21 13:03:43 BST 2016, operations=1.0, operationsPerMinute=17.271157167530223
benchmark-name=startup.scimark.fft, mode=normal, start=Tue Jun 21 13:03:43 BST 2016, end=Tue Jun 21 13:03:44 BST 2016, operations=1.0, operationsPerMinute=59.94005994005994
benchmark-name=startup.scimark.lu, mode=normal, start=Tue Jun 21 13:03:44 BST 2016, end=Tue Jun 21 13:03:45 BST 2016, operations=1.0, operationsPerMinute=44.150110375275936
benchmark-name=startup.scimark.monte_carlo, mode=normal, start=Tue Jun 21 13:03:45 BST 2016, end=Tue Jun 21 13:03:53 BST 2016, operations=1.0, operationsPerMinute=7.9166116901965955
benchmark-name=startup.scimark.sor, mode=normal, start=Tue Jun 21 13:03:53 BST 2016, end=Tue Jun 21 13:03:55 BST 2016, operations=1.0, operationsPerMinute=31.496062992125985
benchmark-name=startup.scimark.sparse, mode=normal, start=Tue Jun 21 13:03:55 BST 2016, end=Tue Jun 21 13:03:56 BST 2016, operations=1.0, operationsPerMinute=37.9746835443038
benchmark-name=startup.serial, mode=normal, start=Tue Jun 21 13:03:56 BST 2016, end=Tue Jun 21 13:04:00 BST 2016, operations=1.0, operationsPerMinute=17.045454545454547
benchmark-name=startup.sunflow, mode=normal, start=Tue Jun 21 13:04:00 BST 2016, end=Tue Jun 21 13:04:07 BST 2016, operations=1.0, operationsPerMinute=7.875049219057619
benchmark-name=startup.xml.transform, mode=normal, start=Tue Jun 21 13:04:07 BST 2016, end=Tue Jun 21 13:04:40 BST 2016, operations=1.0, operationsPerMinute=1.817465846787629
benchmark-name=startup.xml.validation, mode=normal, start=Tue Jun 21 13:04:40 BST 2016, end=Tue Jun 21 13:04:42 BST 2016, operations=1.0, operationsPerMinute=34.64203233256351
benchmark-name=compiler.compiler, mod=warmup, start=Tue Jun 21 13:04:59 BST 2016, end=Tue Jun 21 13:06:59 BST 2016, operations=345.1086404690996, operationsPerMinute=172.5543202345498, mode=normal, start=Tue Jun 21 13:07:01 BST 2016, end=Tue Jun 21 13:11:01 BST 2016, operations=720.4169352461348, operationsPerMinute=180.1042338115337
benchmark-name=compiler.sunflow, mod=warmup, start=Tue Jun 21 13:11:08 BST 2016, end=Tue Jun 21 13:13:08 BST 2016, operations=141.55910358674151, operationsPerMinute=70.77955179337076, mode=normal, start=Tue Jun 21 13:13:12 BST 2016, end=Tue Jun 21 13:17:12 BST 2016, operations=282.86201362685733, operationsPerMinute=70.71550340671433
benchmark-name=compress, mod=warmup, start=Tue Jun 21 13:17:17 BST 2016, end=Tue Jun 21 13:19:17 BST 2016, operations=265.4505871440773, operationsPerMinute=132.72529357203865, mode=normal, start=Tue Jun 21 13:19:21 BST 2016, end=Tue Jun 21 13:23:21 BST 2016, operations=534.3976944859982, operationsPerMinute=133.59942362149954
benchmark-name=crypto.aes, mod=warmup, start=Tue Jun 21 13:23:24 BST 2016, end=Tue Jun 21 13:25:24 BST 2016, operations=84.71519930906126, operationsPerMinute=42.35759965453063, mode=normal, start=Tue Jun 21 13:25:32 BST 2016, end=Tue Jun 21 13:29:32 BST 2016, operations=179.21668122693868, operationsPerMinute=44.80417030673467
benchmark-name=crypto.rsa, mod=warmup, start=Tue Jun 21 13:29:41 BST 2016, end=Tue Jun 21 13:31:41 BST 2016, operations=145.4381214688276, operationsPerMinute=72.7190607344138, mode=normal, start=Tue Jun 21 13:31:46 BST 2016, end=Tue Jun 21 13:35:46 BST 2016, operations=286.31297369361414, operationsPerMinute=71.57824342340353
benchmark-name=crypto.signverify, mod=warmup, start=Tue Jun 21 13:35:53 BST 2016, end=Tue Jun 21 13:37:53 BST 2016, operations=250.46050452785008, operationsPerMinute=125.23025226392504, mode=normal, start=Tue Jun 21 13:37:56 BST 2016, end=Tue Jun 21 13:41:56 BST 2016, operations=498.3542287408993, operationsPerMinute=124.58855718522483
benchmark-name=derby, mod=warmup, start=Tue Jun 21 13:43:30 BST 2016, end=Tue Jun 21 13:45:30 BST 2016, operations=198.2731089614403, operationsPerMinute=99.13655448072015, mode=normal, start=Tue Jun 21 13:45:33 BST 2016, end=Tue Jun 21 13:49:33 BST 2016, operations=371.3893162034898, operationsPerMinute=92.84732905087245
benchmark-name=mpegaudio, mod=warmup, start=Tue Jun 21 13:49:36 BST 2016, end=Tue Jun 21 13:51:36 BST 2016, operations=134.5865929277694, operationsPerMinute=67.2932964638847, mode=normal, start=Tue Jun 21 13:51:41 BST 2016, end=Tue Jun 21 13:55:41 BST 2016, operations=268.6359270529196, operationsPerMinute=67.1589817632299
benchmark-name=scimark.fft.large, mod=warmup, start=Tue Jun 21 13:55:46 BST 2016, end=Tue Jun 21 13:57:46 BST 2016, operations=96.24620134675578, operationsPerMinute=48.12310067337789, mode=normal, start=Tue Jun 21 13:57:55 BST 2016, end=Tue Jun 21 14:01:55 BST 2016, operations=183.68568968173878, operationsPerMinute=45.921422420434695
benchmark-name=scimark.lu.large, mod=warmup, start=Tue Jun 21 14:02:03 BST 2016, end=Tue Jun 21 14:04:03 BST 2016, operations=22.295593927852387, operationsPerMinute=11.147796963926194, mode=normal, start=Tue Jun 21 14:04:29 BST 2016, end=Tue Jun 21 14:08:29 BST 2016, operations=44.774632273411875, operationsPerMinute=11.193658068352969
benchmark-name=scimark.sor.large, mod=warmup, start=Tue Jun 21 14:09:03 BST 2016, end=Tue Jun 21 14:11:03 BST 2016, operations=55.807507532886625, operationsPerMinute=27.903753766443312, mode=normal, start=Tue Jun 21 14:11:18 BST 2016, end=Tue Jun 21 14:15:18 BST 2016, operations=111.25900557997058, operationsPerMinute=27.814751394992644
benchmark-name=scimark.sparse.large, mod=warmup, start=Tue Jun 21 14:15:29 BST 2016, end=Tue Jun 21 14:17:29 BST 2016, operations=67.44309670975572, operationsPerMinute=33.72154835487786, mode=normal, start=Tue Jun 21 14:17:38 BST 2016, end=Tue Jun 21 14:21:38 BST 2016, operations=134.69956068270562, operationsPerMinute=33.674890170676406
