name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
BEDSONTC001,35.925982906137037,6.6408679798844643,59.554254186372511,34.638296406357703,20.410415521245731,87.738758381382794
BEDSONTC002,35.397120231940349,6.5717617549565448,59.773318334719598,35.549010305286465,20.87079718649256,89.03445485024416
BEDSONTC003,34.224435761074041,6.5165452328256324,59.128068632866729,34.93354764735723,20.145056074477495,88.864913132242961
BEDSONTC004,34.902849145767135,6.6148460019678055,59.249390500705204,35.528381415008816,19.908424717263099,88.273361263737272
BEDSONTC005,36.912090710993127,6.9579038210242929,59.307327305830448,37.441847699258915,21.426135412238011,89.766964644748853
BEDSONTC006,34.949718604227328,6.3871310642021388,60.024391153364157,34.452686558430173,20.526821000289445,89.184033608671598
BEDSONTC007,34.238919534778532,6.5719842963778783,59.461338424686772,35.322054670179739,20.506608013777143,88.018938449354366
BEDSONTC008,36.202207674723759,6.5837870570080712,59.959732206749457,34.753619207335497,19.989378510080474,89.921904963031068
BEDSONTC009,37.079819955058753,6.9416978033051624,59.647887030342083,37.228369615344036,21.30657882849286,88.516818676402551
BEDSONTC010,34.1733957336046,6.4372161297367114,59.454510259878269,34.990861826737827,19.624087467726618,88.189657884182424
BEDSONTC011,36.062488818162272,6.6126149790200444,59.286600681534118,34.654238461266566,19.825267597636199,86.329742902998163
BEDSONTC012,35.045304095291058,6.2549296504270737,59.619505213087017,33.642064828826896,19.757064949363745,87.899015134262456
BEDSONTC013,36.626642186509621,6.7232128509566307,59.538921451593097,34.826280976076283,20.379431010268821,88.515461945301993
BEDSONTC014,36.358846228277272,6.7147190427836811,59.673163710783101,35.54532189336885,20.509622476684033,88.64437779719114
BEDSONTC015,36.598337143154119,6.844436510205699,59.657653336771567,36.036290291105828,20.945807151006573,88.4657642747202
BEDSONTC016,37.35511068778289,6.6589742203284006,59.433883695846177,35.468642901863049,21.000124294607613,87.609751789318963
BEDSONTC017,36.803357774179197,6.8959032449532129,59.6377910285157,35.165327496517733,21.197629136681929,88.957336211257044
BEDSONTC018,38.254823514026441,6.9332003833558762,59.862385671552907,37.309158534334593,21.315492411531778,88.123503696338361
BEDSONTC019,37.464165536745,7.0198479328829455,60.078402990880534,37.479766662010348,21.048922673146087,88.617030953471641
BEDSONTC020,35.718512817729007,6.9720395496663938,59.427786807566385,36.385806429184733,21.191667784523474,88.823525990450278
BEDSONTC021,36.599576027415765,6.973542339927592,60.097711440416447,37.125502466198228,21.481796406215551,89.270658669707842
BEDSONTC022,36.053722594010111,6.6327555000825571,59.332949006348628,35.881580664274331,19.917531992552465,87.012887212625969
BEDSONTC023,36.351471262551179,6.5930090308915048,58.398439666596033,34.353070568404476,20.281426760610124,82.745853625485154
BEDSONTC024,37.537524175144355,6.9562933930600446,59.140311944197187,37.349980204274431,21.572272792656168,90.169430134937841
BEDSONTC025,36.618786871044946,6.9658424094678759,60.031068357300114,36.65923870569523,21.584642694843094,87.083262673302968
BEDSONTC026,37.702195910692389,6.9693721984081396,59.00648674605074,37.255546956756753,21.370162732823715,89.134391356117632
BEDSONTC027,38.018416194588752,6.9254307285081378,59.095334419717808,36.949600894446647,21.311274190976114,87.845556325530126
BEDSONTC028,38.207801583947315,6.9117580632343625,60.119977499492649,37.338776040669188,21.619268264619194,90.182218493969003
BEDSONTC029,36.559330316165124,6.6429428844132179,59.474388539971827,35.667316986567741,20.622607815659897,88.223327923571077
BEDSONTC030,34.933741868251595,6.6181589491162152,59.659242269085006,34.739417477715946,20.691976407752239,87.450684486337977
BEDSONTC031,36.006671298939494,6.6650878594955305,59.607131488757233,35.906311456644687,20.604913136709911,87.503768538032006
BEDSONTC032,35.460091729059108,6.6013539490639097,59.805333592499629,35.34682614350158,20.456376916288001,88.794935962134531
BEDSONTC033,37.157170148089008,6.9212113949776946,59.881260070981696,37.297669721567075,21.507272467895213,88.381222670993935
BEDSONTC034,36.130590944304132,6.608260047673447,59.572543128872269,35.307517207623718,21.366050532385525,87.903214396909675
BEDSONTC035,36.60701557802885,6.9838252659254785,59.914342825198077,37.303475614860439,21.562410584668012,90.420627434274593
BEDSONTC036,36.213334998486943,6.9281452914836619,59.521041129707214,37.343676689822139,21.607748199588713,88.253359804692508
BEDSONTC037,36.425420641384136,6.914972907564735,59.8435178258202,37.33662229177051,21.457375301491602,88.483971050571355
BEDSONTC038,37.723894518998549,6.9701867051196826,59.60432913617052,37.435846185987344,21.481237180432899,88.083258707602837
BEDSONTC040,37.03921365673105,6.9394477373967005,59.920700056422135,37.334408374878578,21.30737591253498,89.838600422658885
BEDSONTC041,37.417571338767935,6.9412078328546123,59.589508945800489,36.64394481356053,21.478379499726543,89.448652018127859
BEDSONTC042,37.094296533991752,6.9404161782425016,59.717452504168655,37.293461717367933,21.433146900468707,88.625671984165848
BEDSONTC043,36.808075435474834,6.9048768448065072,59.444195192244067,35.939513284547473,21.029548852832182,87.790113476244969
BEDSONTC044,36.03834081439571,6.9567892748968108,59.49742619943661,35.961476348705027,20.962748335367223,88.580973759719399
BEDSONTC045,35.870211492596049,6.9256231154614571,59.2353702376058,35.470246569860855,21.193002966670562,87.85850799696513
BEDSONTC046,37.485527269090696,6.8903203055509579,59.541476910410537,36.208328432441306,21.243789575469361,88.631876896009061
BEDSONTC047,37.49393681641925,6.8896209327001827,59.391756788695844,36.185873073841236,20.999125339849414,89.120260435483544
BEDSONTC048,36.412181005420628,6.9372763105092199,59.231395525921165,35.665086421244077,21.077164179388006,89.025408995122277
BEDSONTC049,37.037596076102588,6.8920931857818388,59.379808963016771,34.558696522285878,20.91608832283065,88.721139938674938
BEDSONTC050,36.887913271920389,6.9112217365083009,59.367566003957734,37.064127007129535,21.434992650536945,90.23585252768649
BEDSONTC051,38.584476090172338,6.9811558188453757,59.883733166876794,37.42199154298121,21.303913615260932,89.2440479762476
BEDSONTC052,36.15290283490117,6.9471596848859738,59.308674212419767,36.240935837194627,21.288310642451989,90.313575745304988
BEDSONTC053,37.590297217600643,6.9916890404338261,59.902414579548456,36.997634326551982,21.280704960671056,89.130385989399159
BEDSONTC054,37.250835745875413,6.9570826993928945,59.992602382016408,36.776183042415134,21.401766615094235,89.141717716835032
BEDSONTC055,36.302383928888837,6.9637059444358815,59.840653343023085,37.238922200453906,21.379609066357414,88.838229957900097
BEDSONTC056,35.744836212374913,6.9670917860287958,60.150336586632648,37.508475667934945,21.543835340224625,89.688913000189842
BEDSONTC057,34.792428226471898,6.3329163366764245,60.24620703112285,33.568013127593531,21.593944269048443,90.595285635850701
BEDSONTC058,36.749765588470822,6.9840685738175434,57.786431779436363,36.726697193743362,21.342243244976295,81.724272690281509
BEDSONTC059,36.529158782924831,6.9113770142423077,58.344673748177833,34.892544508229726,20.924320379945467,86.316479573457471
BEDSONTC060,37.373831453118704,6.9185294944651092,59.347893273205784,36.113422097942824,21.121972279998481,88.590825337111937
BEDSONTC061,37.068786380590723,6.9095585587843793,59.399044731677613,36.259491572263009,21.188978087024079,89.164394537690143
BEDSONTC062,36.576618834873273,6.8930255929040598,59.279485145457677,36.656148832921581,21.256033713694457,87.438729879206377
BEDSONTC063,37.526372670781356,6.9667479529045453,60.245982726033773,37.523964668131036,21.527672902441253,89.277685494860862
BEDSONTC064,36.992790342702946,6.9661757945503311,60.097052496820957,37.565234179650652,21.571453217745951,88.767598945300946
BEDSONTC065,37.607700216186998,6.9906968129649272,59.795239722555081,37.077141527297627,21.353061893513441,90.34115357946699
BEDSONTC066,38.513324529372838,6.9315996085032836,59.815466789896796,37.337017997799506,21.448927615577677,89.336618320287286
BEDSONTC067,36.145142480347111,6.9925917541727953,60.093588594219504,36.009172566601187,21.454339559479681,89.161605409350386
BEDSONTC068,37.664624433013692,6.9277107184751552,59.159378015235632,36.887421536134561,21.273873613475217,87.078221650122458
BEDSONTC069,36.733922710705485,6.9392086699371962,59.442269655775945,35.962755167680463,21.165317094339795,87.748177701149487
BEDSONTC070,35.794982250519823,6.5831004495734415,57.679033369077935,34.593041622558893,20.642011160559328,83.186099075315909
BEDSONTC071,36.787547814471878,6.898052638505785,59.382632250273367,36.274237043331077,21.232251976985381,88.360835179750552
BEDSONTC072,36.837831444201093,6.9142366380427136,59.273018879756513,36.160139396952452,21.128797860293716,88.359598461811956
BEDSONTC073,36.655502142723421,6.8943003052484411,59.40310775343103,35.887641222241406,21.203674559621192,89.14667297665963
BEDSONTC074,36.563413799919282,6.9176383214045467,59.486733094660146,36.060706893713792,21.175341656105733,88.363468733233574
BEDSONTC075,37.077623407904944,6.9459727661942656,59.385769129836213,36.619234655218541,21.325408527382258,88.157360959603452
BEDSONTC076,36.87656679492553,6.9654203508362782,59.486051604880664,35.438586015968312,21.298968563385536,88.249390371773487
BEDSONTC077,36.036212301224921,6.9354787517689029,59.520214524043197,36.308805947265718,21.257118892834747,88.369912202778693
BEDSONTC078,36.377972485496372,6.8862319247538792,59.358022883611774,36.130515123180317,21.205813961392003,87.71052120451985
BEDSONTC079,37.443088526230497,6.936970137744666,59.532149351833553,36.230263196711448,21.218623671474962,88.374274264500656
BEDSONTC080,36.15852508469986,6.6946653663683122,59.312200638008484,34.845210370271708,20.524964577821514,89.485527352119988
BEDSONTC081,38.448573310805003,6.9476409092418105,59.220260422679218,36.074233474025633,21.429989914757641,87.860937823810303
BEDSONTC082,37.186471406483832,6.9312774217022248,59.308899295359609,36.563371500097375,21.425061495298685,89.048787548362199
BEDSONTC083,36.193648779809102,6.9668768032758264,59.853673232166891,37.406577876156625,21.579150185211883,89.71186553409791
BEDSONTC084,37.159194537702803,6.9592138372875283,59.963784525366044,37.420286767771472,21.534810379963915,89.091448036641069
BEDSONTC085,37.561553634237924,6.958863189682047,59.965442560227103,37.497822886537122,21.557444495765335,90.113344453113967
BEDSONTC086,37.3538364371664,6.9515187931316573,59.869285497413706,36.848269466776649,21.514807699348353,89.770352599459684
BEDSONTC087,36.620232420742006,6.9518588273626607,59.653338119653135,37.444504574475154,21.501721702262795,89.856533582400218
BEDSONTC088,37.198224311569454,6.9659529812791208,60.056423342557139,36.846758397797103,21.551421839438934,88.787690954809079
BEDSONTC089,37.940720339218714,6.9643166202181801,60.049284292853237,37.445176527032302,21.482303687912719,89.975617834313454
BEDSONTC090,36.883992780931329,6.9351302240163326,59.938597554805312,37.334264079575206,21.56497392017944,88.564553006493668
BEDSONTC091,37.493219918098973,6.9190715073391704,59.87698524125453,37.490129766154233,21.458843862442436,90.356651667115671
BEDSONTC092,38.577999369578343,6.9465256845529408,60.124166226037303,37.423965018439631,21.473341494818317,88.924306231319662
BEDSONTC093,40.402035586000885,10.084480421578581,39.334897676910721,27.85221302118893,30.156528885577188,53.902230309977284
BEDSONTC094,37.098186399082813,6.958796807856662,60.010990616821267,37.467781959857724,21.546692609223328,88.914876908371184
BEDSONTC095,37.073453897764253,6.9726465268661482,59.44679374134212,37.403138962529532,21.409853533971365,89.707903492246643
BEDSONTC096,36.274732838149433,6.977696184835418,59.59521618959694,37.427691580301023,21.443905593915872,89.398738626571273
BEDSONTC097,36.931098885016226,6.9688743273091855,60.035076763544417,37.418527351390175,21.502729066452215,88.529840454206166
BEDSONTC098,36.769615684369981,6.9695712341771285,59.829999873801263,37.194785406875702,21.617425317372494,89.794193021629582
BEDSONTC099,38.241787562652206,6.9615639846746848,59.883353093830394,37.483560155573578,21.554026776790952,89.606395665984223
BEDSONTC100,37.11602092482979,6.9574044372893509,59.965663350303863,37.484940537219849,21.474292835235605,89.814444321947164
BEDSONTC101,37.479882987124448,6.9474053334802344,59.971727271416427,37.409514010360368,21.524625230819396,89.342804928230933
BEDSONTC102,36.646172569724172,6.9732830055099537,60.0324908147633,37.526157150436106,21.577411924970956,90.261462887003447
BEDSONTC103,40.385022368369178,10.106307796353615,39.715631888613018,27.976016050683484,30.615010455155165,54.357210524570135
BEDSONTC104,40.732876449017233,10.034589025992027,39.402960765101369,27.75907710812724,30.345495717781308,53.872655173767399
BEDSONTC106,41.181873247993551,10.070890390274116,39.18586225301955,27.807284377362624,30.426582406156221,55.192396405517599
BEDSONTC107,42.518215723111567,10.038154972678409,39.472557369588948,27.78253141210676,30.353330495050031,54.279751530443534
BEDSONTC108,42.831568137200037,10.059925044431134,39.333011969705026,27.4032872403501,30.191152330096823,55.107990930103256
BEDSONTC109,41.168196905713458,9.9885613692204167,37.900958569303612,26.798248653320329,30.064868985997624,52.704672633744266
BEDSONTC111,39.753637450692082,10.007514215538773,39.143042903622785,27.66338607502535,30.154741255137917,54.726887403640887
BEDSONTC112,29.180109709198742,5.7444589262743602,39.474543063827284,27.465466779128413,18.48304177328653,54.662309262462117
BEDSONTC113,41.230669710015121,10.071340046639534,35.18388284189858,27.806765039625606,30.450430556684069,54.884394364306132
BEDSONTC114,40.445364368173465,9.6723369126938152,39.399889311765179,25.936867288254998,28.49411840760002,55.026857950335511
BEDSONTC115,39.282029908847989,9.95070306533108,39.266906524687784,27.234012926763405,28.654549116215847,55.784894123313066
BEDSONTC116,40.968820704800315,10.041276731543311,37.735147722035265,27.605998909139249,30.284813967059037,48.281709068636282
BEDSONTC117,41.555627839989775,10.035372191405809,39.626346245968854,27.662292397303723,30.354002398350666,53.742134175779881
BEDSONTC118,40.66586234611745,10.004070010976339,39.326770985191729,27.608941742138555,30.22852761482384,54.973550283962084
BEDSONTC119,24.06228313529968,5.1382368066006876,39.393496424470634,26.425067724404069,17.799263610697359,54.655372458147397
BEDSONTC120,41.882921786043042,9.9952620106187062,39.289028459137015,27.686098654590101,30.379416685244813,53.879636727758196
BEDSONTC121,40.681049874660971,10.050250009323939,39.44841598996166,27.643976514394467,30.378167999073426,54.600034831742335
BEDSONTC122,40.091843140069429,10.010629231874319,39.340982629802284,27.641554557534281,30.329322497339966,54.733497299529638
BEDSONTC123,39.859645736754857,9.8866589542107555,39.331045205978896,26.248810543599426,27.754397231042297,54.94697049360056
BEDSONTC124,39.913260309774472,10.017621852261954,37.998751948199839,27.566863677058386,30.097385165387827,54.995946203397594
BEDSONTC125,23.933994753974019,5.1208770797110361,38.764805819462097,26.399722873423606,17.79891876357134,54.585827956878582
BEDSONTC126,37.107213067617451,6.9282367783109979,59.848145148641073,37.231542743511547,21.395015365262669,89.852452970610301
BEDSONTC127,37.251688492946798,6.933358096902329,59.768198310297393,37.253264732371861,21.44058222972156,88.304135441842647
BEDSONTC128,37.318009072781038,6.9170113932237927,59.441301200320709,37.132322858020466,21.377139182702518,88.727806367606163
BEDSONTC129,37.550081087401352,6.910380580742336,59.760744793618997,37.020969595480075,21.274952120343301,88.967042904273228
BEDSONTC130,37.967133291400394,6.9527525013330846,59.758907904530872,37.291164979299779,21.448904041492227,88.849737461832618
BEDSONTC131,38.302480348762863,6.9467987235504838,59.770768114065909,37.168994947338426,21.381546567968311,89.809336046775428
BEDSONTC132,36.467984969864794,6.9613993223537385,59.67818529741259,37.231901803235871,21.351385234911891,89.355866044787319
BEDSONTC133,36.687008785543689,6.9419602889101508,59.70393871718229,37.173833157784529,21.459514119693203,88.966193171539175
