name,check,compiler.compiler,compiler.sunflow,compress,crypto.aes,crypto.rsa,crypto.signverify,derby,mpegaudio,scimark.fft.large,scimark.fft.small,scimark.lu.large,scimark.lu.small,scimark.monte_carlo,scimark.sor.large,scimark.sor.small,scimark.sparse.large,scimark.sparse.small,serial,starrtup.crypto.signverify,startup.compiler.compiler,startup.compiler.sunflow,startup.compress,startup.crypto.aes,startup.crypto.rsa,startup.helloworld,startup.mpegaudio,startup.scimark.fft,startup.scimark.lu,startup.scimark.monte_carlo,startup.scimark.sor,startup.scimark.sparse,startup.serial,startup.sunflow,startup.xml.transform,startup.xml.validation,sunflow,xml.transform,xml.validation
ROBLIB003,428.57142857142856,198.92319999397716,77.316444022905344,160.47271851318513,52.587572977759322,94.972483935842519,153.96492808367481,121.34123846292519,79.349046553232952,57.562228532706079,287.13373054504427,11.841420436798005,215.98763649074147,46.420596811501106,32.025092551256982,141.29831139761023,37.437896390080617,200.50653320395492,88.960338995602584,8.707009142359599,2.1238938053097347,11.52073732718894,36.809815950920246,6.2370062370062369,7.3028237585199607,87.591240875912405,19.404915912031047,60.728744939271252,50.0,9.0076565080318272,35.398230088495573,46.765393608729539,20.08704385671242,8.1190798376184041,2.1835650338452579,38.486209108402825,66.006607406402139,203.46473541975692,295.22434671331217
ROBLIB004,666.66666666666663,197.26592197356621,77.880261744088273,163.87572106700384,58.141176479415414,97.084218495785393,168.18586740229989,120.52506360341802,82.228861872453223,58.987299765840156,270.17064448960036,11.879645824727369,219.9316600352532,48.420262291617505,31.450387439248274,148.78809795833138,38.47649178849683,209.75465922861426,89.378111408146339,8.8521687813514305,3.1092915997305282,13.03497718878992,40.54054054054054,6.3572790845518119,7.4682598954443611,93.023255813953483,19.953441968739607,63.157894736842103,50.420168067226889,9.1449474165523554,35.714285714285715,48.0,21.276595744680851,8.6046178115588692,2.184996358339403,45.112781954887218,69.200199375331778,202.94869665272915,320.82115205781264
ROBLIB005,697.67441860465112,197.53984101134296,78.367704521368282,166.73865540876159,58.824454180284889,98.343721892174614,163.23334183549923,125.58034412817153,80.863131719348758,53.942025463745573,273.59770274278264,11.232615037699755,221.55925098207902,47.81778350542686,33.421108940878888,145.39150729092319,36.955176686570354,203.82414216257604,92.290688953280366,8.8560885608856097,2.9424746211563924,11.883541295306001,39.682539682539684,6.4439909784126304,7.6355306693815219,88.757396449704146,20.100502512562816,62.5,50.2092050209205,8.9578978799641682,36.036036036036037,48.192771084337352,20.957038071952496,8.6692674469007365,2.1436993104433886,41.95804195804196,67.613803525241877,197.8309063689926,310.8819907475899
ROBLIB006,750.0,193.91037032989874,77.315406817585924,160.86933288556074,47.620917715513556,93.427987403772661,159.96758093221615,117.06326800769475,73.349365679217442,55.056791367312499,140.47571409730742,11.378558202823452,204.61133626225438,39.189397562915566,29.3351975211534,130.00219598667886,34.465286078029536,86.135336586881053,76.79314869800865,8.9418777943368113,2.4128362890577875,11.600928074245939,38.510911424903725,6.2227753578095832,7.4784993144708958,89.820359281437121,19.717384160368059,60.728744939271252,49.627791563275437,9.0090090090090094,34.542314335060446,46.985121378230225,20.855057351407716,8.5312100099530781,2.1732831063459868,39.525691699604742,37.611011926683268,89.873801628153856,209.54660636923523
ROBLIB007,545.4545454545455,202.45820254039299,74.263032989300044,164.771315960777,50.901070733785836,54.404468369204693,171.42235620428312,124.16567461106153,84.203707283455572,57.242108732296664,253.79266099894892,10.133384563665714,199.85418823843969,47.287663974155684,33.5655140199461,143.56206857706155,38.846208326445705,208.02637009529744,92.010032031436637,9.0909090909090917,2.8025596711663319,11.450381679389313,41.379310344827587,6.4998375040623984,7.6923076923076925,90.909090909090907,20.618556701030929,63.829787234042556,53.571428571428569,9.4936708860759502,37.267080745341616,50.847457627118644,21.897810218978101,8.6206896551724146,2.2157391336459988,45.112781954887218,65.145481509758653,206.53953060651392,295.55558706809904
ROBLIB008,750.0,202.18936310142792,81.814736750252067,167.60600151231284,57.303558919061736,99.278755778191979,170.02819125491197,121.80280140353673,82.31361624525411,55.451587336644756,284.39627163916759,11.438851905504402,203.27393184071167,48.34835900328946,32.918583529400848,148.99933719176073,36.058514427649996,211.07663107498999,91.419833183605121,8.6330935251798557,2.7332361516034984,12.12856276531231,39.138943248532293,6.3809422524726154,7.8534031413612562,109.09090909090909,20.477815699658702,63.157894736842103,50.420168067226889,9.1047040971168443,35.714285714285715,47.244094488188978,21.05263157894737,8.6455331412103753,2.2031284423881914,22.556390977443609,68.268003712708548,210.65358274111992,335.8841610909497
ROBLIB010,550.45871559633031,198.28640131840569,79.03100035316713,169.1957045075076,57.157863900716691,95.585554154474579,164.74190595062979,122.1196899068317,83.629083926233363,58.441903722486089,262.26491354294069,12.146574505988509,210.58428918940649,46.964377323701619,31.539999019919115,145.67822787355954,37.686091924034898,206.99346507606953,90.804188587554677,8.6994345367551116,2.5875452820424356,10.681858643403952,39.215686274509807,6.2421972534332086,7.4664011946241908,83.68200836820084,21.12676056338028,62.047569803516026,50.590219224283302,9.2649783817171087,36.99136868064118,49.261083743842363,21.12676056338028,8.6219284379939651,2.2391401701746529,44.41154700222058,66.176087856987138,195.96127774565184,295.38393495074081
ROBLIB011,480.0,207.53579028070234,81.141538161426368,163.69901593129214,56.435800104223645,97.858495412039645,163.24850280215884,116.94931013215103,82.008823173362671,58.504824320738379,277.40961431004337,11.852872786154789,214.4497288178593,46.485498269552842,31.931993239235062,140.42018501334104,38.535285761887927,199.50073256897156,84.513980107852802,8.8002346729246117,3.2051282051282053,12.287528158918697,40.48582995951417,6.3157894736842106,7.6765609007164795,83.565459610027858,21.253985122210416,66.298342541436469,51.282051282051285,9.4726870855699392,37.359900373599004,51.282051282051285,22.363026462914647,8.5849191586779217,2.2732439190725167,44.543429844097993,65.621599953467623,201.66485799350724,305.57719521587768
ROBLIB012,1276.5957446808511,165.08308749420405,65.64273785542602,115.93261467782736,41.263360659856062,69.483302348407818,116.96011842632221,79.885682058909097,56.7432161926926,50.988005522656714,193.73677603465808,12.366080687343864,131.07581349012509,26.270156580617972,22.826964726218549,99.016928255725645,35.437193452990137,142.94270181342264,0.66501766682090757,8.6046178115588692,3.0940594059405941,13.215859030837004,38.095238095238095,6.4205457463884432,7.6462342296419017,483.87096774193549,19.620667102681491,61.037639877924718,49.301561216105178,9.0922867101075919,34.64203233256351,45.801526717557252,20.033388981636062,8.2530949105914715,2.2179506136330032,49.958368026644465,31.937096873441277,140.05929028160568,210.97372836101434
ROBLIB014,645.16129032258061,220.52748945913763,86.284408497545897,175.8412702927981,56.831863849996957,101.75624530271526,170.02681151689649,132.5599418217713,84.702702136171212,61.097824638945255,291.89449610245083,13.008557133057247,227.68234524014974,48.697992754943542,34.646618210771592,150.09214894121072,41.39146490126187,208.04894144174261,93.185541928085144,8.9245872378402495,2.3310023310023311,11.76239952950402,43.196544276457885,6.3572790845518119,7.7539415869733785,87.463556851311949,22.363026462914647,67.491563554555682,54.151624548736464,9.8879367172050099,38.46153846153846,52.677787532923617,22.892025944296069,8.6430423509075194,2.333813061573768,45.801526717557252,69.627024331884144,209.42096787258802,329.93928938044849
ROBLIB016,750.0,188.7946803469552,69.964818181157469,173.65748673947584,59.816605108023253,100.5446712306339,166.4702698013335,120.53833840186714,71.282659806985976,23.318689520545533,265.59993469390508,12.048209860944832,216.49633291893639,44.530085108559909,31.627411507514971,136.98918946705081,38.450300365624123,191.33039803662837,83.134940462877438,8.9485458612975393,2.7696994876055947,10.758472296933835,39.814200398142006,6.3337907737781061,7.5939754461460574,79.57559681697613,21.156558533145276,66.371681415929203,52.083333333333336,9.4014415543716705,35.026269702276707,47.961630695443645,21.149101163200562,8.5689802913453299,2.2053958685584063,46.296296296296298,67.109921114742761,194.88283013201803,300.39004942793883
ROBLIB017,750.0,195.57743089138967,84.138997132685574,173.69832612244502,61.252210424710427,101.96159920875101,76.465209957002102,45.812275289072588,80.492686498015971,59.140452567550597,280.95943205598638,11.96066570714412,215.50763990617847,48.707000009005597,32.387771507671488,148.74663264593497,38.273349707488308,210.0221623864042,87.317405519520136,8.7616822429906538,2.6388705633988652,11.536243030186503,39.241334205362982,6.1658616791696641,7.5443228970199927,87.082728592162553,21.443888491779841,66.006600660066013,52.677787532923617,9.4503071349818875,37.641154328732746,49.958368026644465,21.978021978021978,8.6095566078346959,2.2693747872461136,46.332046332046332,56.960470085470085,196.44293269583025,301.81255722293162
ROBLIB018,645.16129032258061,181.49496306357273,71.779962994694841,144.87264689148799,51.746765877491448,87.076557926312944,146.33986895462988,114.35886565578333,75.975250792436981,61.826654268245825,245.17643999663974,13.000650185299168,190.9574784283067,43.917763309495314,31.379302893832737,132.8762537779879,39.557708660161566,187.52254363602327,82.833186953341837,8.32523935063133,2.6990553306342782,11.246485473289598,34.64203233256351,5.9814574818063999,7.3260073260073257,89.552238805970148,18.226002430133658,54.200542005420054,44.709388971684056,8.3612040133779271,31.779661016949152,42.735042735042732,18.761726078799249,8.2712985938792389,2.0880459370106141,39.241334205362982,60.438650804043434,179.36598502867164,291.13822320795765
