name,scimark.fft.large,scimark.lu.large,scimark.monte_carlo,scimark.sor.large,scimark.sparse.large,sunflow
ROBLIB003,60.356980169245546,12.436586997164945,47.6311121582646,33.386904737304256,39.105646985556888,67.241090992536243
ROBLIB004,59.831971491294112,12.455421063143827,48.51757898156113,32.980104683287351,39.579696479247502,69.316017772351287
ROBLIB005,56.819426382562966,11.848349923272359,48.033248246799197,33.595848650436565,38.441366938693477,68.254834493920484
ROBLIB006,56.028301666256084,11.417785446156168,41.962911919014417,29.993866162495628,34.784364098192981,39.131117399425094
ROBLIB007,57.242108732296664,10.133384563665714,47.287663974155684,33.5655140199461,38.846208326445705,65.145481509758653
ROBLIB008,55.451587336644756,11.438851905504402,48.34835900328946,32.918583529400848,36.058514427649996,68.268003712708548
ROBLIB010,60.820702322046031,12.512884524347003,47.879394604510459,32.898164311306594,39.847772533781473,69.265569046545551
ROBLIB011,58.504824320738379,11.852872786154789,46.485498269552842,31.931993239235062,38.535285761887927,65.621599953467623
ROBLIB012,50.988005522656714,12.366080687343864,26.270156580617972,22.826964726218549,35.437193452990137,31.937096873441277
ROBLIB014,61.097824638945255,13.008557133057247,48.697992754943542,34.646618210771592,41.39146490126187,69.627024331884144
ROBLIB016,23.318689520545533,12.048209860944832,44.530085108559909,31.627411507514971,38.450300365624123,67.109921114742761
ROBLIB017,61.447595911360843,12.480731767566214,48.768505493145426,33.540816801481732,40.091544360812044,62.775191126454814
ROBLIB018,62.340211926817197,13.021321854362093,44.056976614877208,31.414150127876859,40.583824421336587,62.196359704252835
ROBLIB020,62.36528273735216,12.883093035157113,44.492868049877437,32.093681505843449,41.018374540860194,53.148539462240038
ROBLIB021,57.01518028513086,10.19403899609499,47.350661782627725,32.00046141699984,36.79573664796483,63.197335874927411
ROBLIB026,51.32171130826606,12.068594639406932,25.47371880991912,22.614186684401595,35.445709868527132,34.660751575554826
ROBLIB027,54.974770611373955,10.628881678949677,42.500068285030387,28.259902610206947,36.466284048397469,39.629899129806262
ROBLIB028,58.788879795780751,12.517558964938063,47.438032165030648,34.277608583265419,39.853741583441469,67.932360622740291
ROBLIB029,48.210091458961699,12.368829293573834,47.635643717978581,33.073516131232523,39.22800671083445,57.418478826754274
ROBLIB030,56.673596951366747,11.435602842929068,47.135037947643042,32.717490466315297,38.959527010269497,59.728801475351098
ROBLIB032,60.833602240261534,11.776808481628832,48.865014540417768,30.974051129120454,35.279163569998133,69.909900719533198
ROBLIB033,54.287143978808231,9.513525794653912,44.618108732607979,31.517530860897772,31.218608886207637,59.4845385634924
ROBLIB036,58.938011301310581,12.191238778956336,47.716437711629283,32.860180546911543,37.607991709853515,68.710942603936516
ROBLIB037,60.945947338155655,12.432123011098582,24.37781590026086,32.844931470297489,39.599806478420128,68.234501259157852
ROBLIB039,59.605143020100137,11.962880394302644,43.674919125270335,33.398311556838237,38.734484548813064,64.297774734934478
ROBLIB040,59.55558630894916,12.415086968432949,45.84893145800811,32.895724426527494,38.998062239180257,56.678492191477197
ROBLIB041,63.242769567730441,13.062626612558788,48.657540265094795,34.718701824369063,41.113380830175835,69.031328952031686
ROBLIB042,61.03925934364046,13.051930773784969,48.328057275269551,34.676203931630738,41.925498608873227,67.061655566487559
ROBLIB043,57.373817900437686,12.224725272267035,42.915492265525963,34.102221810688796,39.619086365426412,47.105856445142159
ROBLIB044,63.039206510517324,13.049367263631858,48.045004547954264,34.754169238398099,41.638701676542965,68.350366587361805
ROBLIB046,59.187613375544544,12.268028802864233,47.172381503998551,34.332201510169732,40.161028822080233,69.243655266277131
ROBLIB047,60.285232944837659,12.652538745422756,48.11768589159022,30.968160645188028,37.460952345573176,65.998875401309078
ROBLIB048,59.463690474371361,12.688479395601346,48.288146125415018,34.768511913510181,40.268088273014584,68.873318769775551
ROBLIB049,53.696841243628107,12.657122972801055,48.557111348490814,34.664254822650712,40.509828499937157,67.096471207101928
ROBLIB051,59.982832598016557,12.467416173131532,48.438711626204942,33.455146337675181,39.167836521764109,63.332700815086582
ROBLIB055,59.047081680630733,12.524098303591778,47.935267296934796,34.028022738099878,40.415955977974171,66.465201952751357
ROBLIB056,59.102855461399287,12.696221996345258,49.017403681376088,34.555428941852817,41.860045226676874,68.029291593712031
ROBLIB057,60.180101734316537,12.787048026799031,45.205534171352774,34.694738849169951,41.601765418526249,70.088670366233885
ROBLIB058,56.639341340166133,12.471834721904175,43.907735822874855,32.719211338960804,36.984541670846227,50.722162356321839
ROBLIB060,61.515038189893076,12.463877058327325,47.008908817297254,32.238297823427985,38.118800306173398,61.004017950256539
ROBLIB062,55.689915763695922,11.838560766059949,46.386472889587822,31.912741036251504,38.48138675157972,65.163194388984977
ROBLIB063,60.323974948897593,13.026409868628742,48.105586025023761,34.569219668146395,42.010880356927892,67.715625348057557
ROBLIB064,58.101133862246201,12.021522415174685,48.799783108551551,23.78209824173377,38.73229515069778,70.306545687761428
ROBLIB065,51.645914183275195,12.23601463211803,32.43830247099396,22.893799679395244,35.71693314229001,33.752893761535361
ROBLIB066,59.661187794660002,10.921804148994356,47.784457308500379,33.609051725160484,39.347974108503031,50.736936222076025
ROBLIB067,59.881062561667335,9.3579931506529235,48.112414883332434,27.808811637279145,40.82932713396125,64.950244068867619
ROBLIB068,59.96290307795617,12.237241071894216,47.049153697204233,34.282240362168878,40.001119608753378,67.890111493416271
ROBLIB069,57.37335892938161,12.146694895315306,46.204468315056211,32.708119620517124,35.64571578638099,63.714309622015662
ROBLIB070,62.05565764839524,12.550668573215507,45.264159403142664,33.459248411718285,39.940169539820985,63.570057859495428
ROBLIB073,58.201883428617009,12.159922871828332,43.560310285668713,34.015194304160104,38.813999463988225,69.414537137322142
ROBLIB074,60.181454545216397,12.910413765446899,48.258164460587452,34.559075834886329,41.341626436624821,62.99689060915091
ROBLIB076,61.0504187321025,13.047357670724145,48.860848476586398,34.676042944907735,41.999398090360884,70.079748626109108
ROBLIB077,60.793997227233071,12.454563104541416,46.634942656574232,34.052315825668586,39.629469993610776,60.514283348789668
ROBLIB078,62.114940287280966,12.826710067834227,48.725187463444669,34.414545561034174,41.170230709966802,69.251834367496585
ROBLIB079,61.002457013663808,9.1580123613389866,46.900576039480661,33.062856220902951,39.402565041205577,45.751396063280964
ROBLIB081,56.218331245104835,10.8086610328162,45.65376789509223,32.296703209536425,32.110608189312856,65.674139538688593
ROBLIB082,59.747110143810453,12.420635114694875,45.958764038455627,32.280979335966869,39.345475584967133,63.715786637931032
ROBLIB083,58.775604257048776,12.369425191317463,47.326439085518942,32.257679780938986,37.856311726441533,67.776169136905708
ROBLIB084,59.730705932317441,10.756052403487608,45.787932387354942,24.329621015254194,38.357543223101217,66.789814082837196
ROBLIB086,60.86234815106485,12.684331758022454,46.242025575232788,31.985683565470964,35.006643476005195,66.305832412333189
ROBLIB089,60.233267874229455,12.086802663188143,47.50609299767342,32.277119232946369,38.21150523849947,66.046389639546803
ROBLIB090,58.657311422863529,12.460475031728102,46.015898411220341,33.596895304678974,40.043056525890911,67.275459628809188
ROBLIB094,55.709403529627608,11.498854846183178,48.214654512668339,29.420372595748116,36.777484151364419,62.531771163837547
ROBLIB095,61.079485238455717,12.6810834523606,48.716754961838895,34.763847262511277,39.323721705639684,57.263715448154855
ROBLIB096,58.73743326079159,12.373636718194888,47.216272970933247,33.771232093862622,39.910750229993788,50.253704251605932
ROBLIB097,57.664701159272177,12.266620313751261,46.16000361051195,31.078593220067901,38.135284195789325,68.448663502735172
ROBLIB098,59.210190466049255,12.697464976616649,48.748252199357182,34.757272609829862,39.923364985068766,69.343859486380566
ROBLIB100,62.307924441477638,13.061508183930307,49.003659393856495,34.812679681524848,41.972628252430155,67.537705962648886
ROBLIB101,57.823571362388577,12.501446710538493,48.326701974321807,33.734404315521068,40.694274808556671,69.38081134344587
ROBLIB105,50.256205684201049,12.27479768532482,30.419888141159539,22.998966761910296,35.832576412888365,33.155379370691875
ROBLIB107,61.44185129940881,12.797529665501969,48.707386198794076,34.549381509783942,41.179151694986203,67.280321972121698
ROBLIB108,58.187266684184166,12.363746058492932,47.976303796876849,33.716045253160701,39.665766683441838,68.571588598863968
